Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
6,-0.9999998333333611,0,0.11999999760000006,Staff and agencies,"A spy for the Chinese ministry of state security has been arrested and indicted on charges of economic espionage and attempting to steal trade secrets from several US aviation and aerospace companies, according to the justice department. Yanjun Xu, a deputy d… [+3418 chars]",Yanjun Xu indicted in Cincinnati after extradition from Belgium Xu accused of targeting aerospace firm GE Aviation A spy for the Chinese ministry of state security has been arrested and indicted on charges of economic espionage and attempting to steal trade s…,2018-10-10T20:09:10Z,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Senior Chinese official charged with stealing US trade secrets,https://www.theguardian.com/world/2018/oct/10/chinese-official-charged-stealing-us-trade-secrets-yanjun-xu,https://i.guim.co.uk/img/media/83970da47745be56b3f2699f647c452d04ed1e22/0_182_5472_3283/master/5472.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly9hc3NldHMuZ3VpbS5jby51ay9pbWFnZXMvb3ZlcmxheXMvZDM1ODZhNWVmNTc4MTc1NmQyMWEzYjYzNWU1MTcxNDEvdGctZGVmYXVsdC5wbmc&s=96185e7a4b5532a9123bb20c79a952d8
2,-0.99999950000025,0,0.03999999920000002,Olivia Oran,"Welcome to Finance Insider, Business Insider's summary of the top stories of the past 24 hours. Sign up here to get the best of Business Insider delivered direct to your inbox. Trump lashes out at 'babies' complaining about tariffs, which he says led to the m… [+2403 chars]","Welcome to Finance Insider, Business Insider's summary of the top stories of the past 24 hours. Sign up here to get the best of Business Insider delivered direct to your inbox. Trump lashes out at 'babies' complaining about tariffs, which he says led to the m…",2018-10-01T18:10:50Z,"{'id': 'business-insider', 'name': 'Business Insider'}",What you need to know on Wall Street today,https://www.businessinsider.com/stock-market-news-today-october-1-2018,
2,-0.33333322222225925,1,0.0714285697278912,Joe Ciolli,"Struggling General Electric just ousted CEO John Flannery after less than a year. The company said on Monday that H. Lawrence Culp, Jr. would take over as chairman and CEO effective immediately. But the company's problems date back much further than Flannery'… [+1282 chars]","General Electric's stock is surging after the company ousted its CEO, but its issues date back far beyond his tenure. GE has lost roughly $500 billion in market value since August 2000, including a nearly 30% hit to its stock price this year alone. Struggling…",2018-10-01T18:00:57Z,"{'id': 'business-insider', 'name': 'Business Insider'}",A startling stat reveals just how dire things have become at GE,https://www.businessinsider.com/ge-general-electric-stock-price-market-cap-wiped-out-since-2000-ceo-departure-2018-10,https://amp.businessinsider.com/images/5bb2545280538303902c9913-1536-768.jpg
5,-0.11111109876543349,4,0.20454544989669432,Tomi Kilgore,"General Electric Co. said Friday it replaced its chief executive, after just over a year in the role, and investors were so ecstatic they shrugged off a profit warning and a plan to take an impairment charge of close to $23 billion. The stock GE, -2.08% shot … [+2583 chars]","General Electric Co. said Friday it replaced its chief executive, after just over a year in the role, and investors were so ecstatic they shrugged off a profit warning and a plan to take an impairment charge of close to $23 billion.",2018-10-01T12:37:41Z,"{'id': None, 'name': 'Marketwatch.com'}","GE replaces CEO and investors cheer, despite a profit warning and huge charge",https://www.marketwatch.com/story/ge-replaces-ceo-and-investors-cheer-despite-a-profit-warning-and-huge-charge-2018-10-01,http://s.marketwatch.com/public/resources/MWimages/MW-FW816_Flanne_ZG_20171023123408.jpg
0,0.0,0,0.0,Associated Press,(NEW YORK) — President Donald Trump’s former communications chief Hope Hicks has been hired as communications director at the newly revamped Fox company. Hicks was head of the communications team at the White House before leaving in March. She worked for Trum… [+439 chars],President Donald Trump's former communications chief Hope Hicks has been hired as communications director at the newly revamped Fox company.,2018-10-08T16:49:09Z,"{'id': 'time', 'name': 'Time'}",Former Trump Aide Hope Hicks Lands Job as Communications Director for Fox,http://time.com/5418576/former-trump-aide-hope-hicks-fox/,https://timedotcom.files.wordpress.com/2018/10/hope-hicks-trump-white-house-fox.jpg?quality=85
0,0.9999990000010001,1,0.04347825897920613,Ethel Jiang,,"General Electric named Lawrence Culp its new CEO earlier this month. Investors on Robinhood, a free-trading app popular among younger traders, have been snapping up shares. The company is set to report its third-quarter results later this month. All eyes are …",2018-10-11T19:47:00Z,"{'id': 'business-insider', 'name': 'Business Insider'}",Millennial investors are snapping up GE (GE),https://www.businessinsider.com/ge-stock-price-millennial-investors-snap-up-the-stock-ahead-of-its-earnings-2018-10,
1,0.0,1,0.04255319058397467,"Matthew Zeitlin, Matthew Zeitlin","Employees work on a turbine at the General Electric plant in Belfort, France. The Debate Over Devils Triangle Shows Wikipedia at Its Best Here Are Some Rules for Playing That Well-Known Drinking Game, the Devils Triangle Kavanaugh, Who Said Under Oath He Had … [+3226 chars]","The 2000s haven’t been a good century for GE. The company’s consistent earnings growth of last century disappeared after the departure of legendary chief executive Jack Welch (and the company’s creative accounting ), its massive financial operations were hamm…",2018-10-01T16:19:17Z,"{'id': None, 'name': 'Slate.com'}","GE Is So Desperate to Transform, It Transformed Its CEO Right Out of the Building",https://slate.com/business/2018/10/ge-ceo-john-flannery-out-larry-culp-danaher-stock-pops.html,https://compote.slate.com/images/a571318a-fdb0-4895-9b63-19ecf6ff8e54.jpeg?width=780&height=520&rect=3483x2322&offset=0x0
1,0.0,1,0.06666666444444451,newsfeedback@fool.com (Lou Whiteman),"Boeing ( NYSE:BA ) and General Electric ( NYSE:GE ) are two industrial heavyweights that have been moving in opposite directions in recent years. Boeing shares are up 164% during the past three years, while shares of GE are down 52% during the same period. Th… [+6355 chars]",These two stocks are traveling in very different directions. Is either a good buy today?,2018-10-13T12:36:00Z,"{'id': None, 'name': 'Fool.com'}",Better Buy: General Electric Company vs. Boeing,https://www.fool.com/investing/2018/10/13/better-buy-general-electric-company-vs-boeing.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496595%2Fba-commercial-twin-aisle-family-source-ba.jpg&h=630&w=1200&op=resize
3,-0.9999996666667778,0,0.06818181663223144,Shreyashi   Sanyal,"(Reuters) - The Dow and the S&amp;P 500 hit record highs on Thursday, clearing away investors’ immediate concerns over trade at the start of this week and leaving Wall Street free to return to a rally that now dates back a decade. Tech stocks were again at th… [+2477 chars]","The Dow and the S&P 500 hit record highs on Thursday, clearing away investors' immediate concerns over trade at the start of this week and leaving Wall Street free to return to a rally that now dates back a decade.",2018-09-20T15:57:27Z,"{'id': 'reuters', 'name': 'Reuters'}","Dow, S&P touch record highs on relief from trade concerns",https://www.reuters.com/article/us-usa-stocks/dow-sp-touch-record-highs-on-relief-from-trade-concerns-idUSKCN1M01PU,https://s4.reutersmedia.net/resources/r/?m=02&d=20180920&t=2&i=1306390712&w=1200&r=LYNXNPEE8J1JZ
2,-0.99999950000025,0,0.04444444345679015,Shana Lebowitz,"Gavin. Ugh. Beth Comstock, a former executive at General Electric and NBC, remembers Gavin (presumably not his real name) as the NBC coworker who nearly drove her crazy. She describes his behavior in her new book, "" Imagine It Forward,"" cowritten with Tahl Ra… [+1812 chars]","Beth Comstock was an executive at NBC and General Electric. At NBC, she had an annoying coworker who constantly talked over her. She describes the experience in her new book, ""Imagine It Forward."" Instead of waiting for the coworker to change, she shifted her…",2018-10-15T12:40:00Z,"{'id': 'business-insider', 'name': 'Business Insider'}",A former GE and NBC exec was fed up with her domineering coworker until she asked herself a question that made him tolerable,https://www.businessinsider.com/former-nbc-exec-beth-comstock-annoying-coworker-2018-10,https://amp.businessinsider.com/images/5bbb8032ae84ee0a6355f90a-1920-960.jpg
1,-0.9999990000010001,0,0.199999960000008,,"Your usage has been flagged as a violation of our terms of service. For inquiries related to this message please contact support. For sales inquiries, please visit http://www.bloomberg.com/professional/request-demo If you believe this to be in error, please c… [+280 chars]",,2018-09-28T17:56:23Z,"{'id': 'bloomberg', 'name': 'Bloomberg'}",Shorts Buckle Down Expecting General Electric Forecast Cut,https://www.bloomberg.com/tosv2.html?vid=&uuid=f8991440-c34d-11e8-b115-4d3cda9beaa5&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yOC9zaG9ydHMtYnVja2xlLWRvd24tb24tZ2VuZXJhbC1lbGVjdHJpYy1hcy1mb3JlY2FzdC1jdXQtbG9vbXM=,
0,0.9999990000010001,1,0.035714284438775556,newsfeedback@fool.com (Rich Smith),"What happened Battered shares of General Electric Company ( NYSE:GE ) -- down 48% over the past 52 weeks -- enjoyed a brief but much-welcomed reprieve Friday, recovering more than 5% of their value in early trading (before retracing to book about a 2.6% gain … [+1309 chars]",GE's new CEO is going to have a significant amount of skin in the game.,2018-10-05T17:07:00Z,"{'id': None, 'name': 'Fool.com'}",Why General Electric Stock Popped 5% This Morning,https://www.fool.com/investing/2018/10/05/why-general-electric-stock-popped-5-this-morning.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496283%2Fred-and-silver-throne.jpg&h=630&w=1200&op=resize
1,-0.9999990000010001,0,0.031249999023437534,newsfeedback@fool.com (Reuben Gregg Brewer),"What happened General Electric Corporation ( NYSE:GE ) shares fell 12.8% in September, according to data provided by S&amp;P Global Market Intelligence. Add that onto previous losses, and GE ended September down more than 35% for the year. The industrial comp… [+1541 chars]","September was rough, and it helped decide the fate of the CEO.",2018-10-03T13:12:00Z,"{'id': None, 'name': 'Fool.com'}",Why General Electric Corporation Stock Fell 12% in September,https://www.fool.com/investing/2018/10/03/why-general-electric-corporation-stock-fell-12-in.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496088%2F17_10_31-man-with-head-on-table-and-graph-behind-heading-down_gettyimages-518546769.jpg&h=630&w=1200&op=resize
1,0.33333322222225925,2,0.06666666518518523,Shreyashi   Sanyal,"(Reuters) - Wall Street fell for a third straight day on Monday, tracking global stocks, in the backdrop of growing unease over effects of the Sino-U.S. trade war on global growth and with Treasury yields at multi-year highs. Beijing announced a steep cut in … [+2886 chars]","Wall Street fell for a third straight day on Monday, tracking global stocks, in the backdrop of growing unease over effects of the Sino-U.S. trade war on global growth and with Treasury yields at multi-year highs.",2018-10-08T17:42:41Z,"{'id': 'reuters', 'name': 'Reuters'}","Wall St. mirrors global markets slump on China growth fears, high yields",https://www.reuters.com/article/us-usa-stocks/wall-st-mirrors-global-markets-slump-on-china-growth-fears-high-yields-idUSKCN1MI190,https://s3.reutersmedia.net/resources/r/?m=02&d=20181008&t=2&i=1312527383&w=1200&r=LYNXNPEE970PK
1,0.33333322222225925,2,0.06818181663223144,Shreyashi   Sanyal,"(Reuters) - Wall Street fell for a third straight day on Monday, mirroring global stocks, amid growing unease over effects of the Sino-U.S. trade war on global growth and with Treasury yields at multi-year highs. Beijing announced a steep cut in the level of … [+2636 chars]","Wall Street fell for a third straight day on Monday, mirroring global stocks, amid growing unease over effects of the Sino-U.S. trade war on global growth and with Treasury yields at multi-year highs.",2018-10-08T16:41:37Z,"{'id': 'reuters', 'name': 'Reuters'}","Wall Street tracks global stocks lower on China growth fears, high yields",https://www.reuters.com/article/us-usa-stocks/wall-street-tracks-global-stocks-lower-on-china-growth-fears-high-yields-idUSKCN1MI190,https://s3.reutersmedia.net/resources/r/?m=02&d=20181008&t=2&i=1312527383&w=1200&r=LYNXNPEE970PK
4,-0.9999997500000625,0,0.12121211753902675,April Joyner,NEW YORK (Reuters) - The S&amp;P 500 was little changed on Monday as concerns mounted about the impact on China’s economy from trade tensions between the United States and China. Beijing announced a steep cut in the level of cash that banks must hold as reser… [+2600 chars],The S&P 500 was little changed on Monday as concerns mounted about the impact on China's economy from trade tensions between the United States and China.,2018-10-08T19:43:02Z,"{'id': 'reuters', 'name': 'Reuters'}",S&P 500 pares losses from China economic concerns,https://www.reuters.com/article/us-usa-stocks/sp-500-pares-losses-from-china-economic-concerns-idUSKCN1MI190,https://s3.reutersmedia.net/resources/r/?m=02&d=20181008&t=2&i=1312527383&w=1200&r=LYNXNPEE970PK
0,0.9999997500000625,4,0.09756097323022017,newsfeedback@fool.com (Lee Samaha),"General Electric Company ( NYSE:GE ) is undoubtedly attractive to value-based investors. After all, a nearly 3.8% dividend yield is nothing to sneeze at -- and despite facing near-term pressure meeting its earnings guidance, the company does have opportunitie… [+5129 chars]","GE stock has its merits, but Eaton Corporation is a better value for dividend investors, and Dover Corporation offers more for investors who like turnaround stories.",2018-09-23T14:31:00Z,"{'id': None, 'name': 'Fool.com'}","Forget General Electric, These 2 Stocks Are Better Values",https://www.fool.com/investing/2018/09/23/forget-general-electric-these-2-stocks-are-better.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F494824%2Fgettyimages-1031341114.jpg&h=630&w=1200&op=resize
0,0.0,0,0.0,newsfeedback@fool.com (Matthew DiLallo),"What happened Shares of General Electric Company ( NYSE:GE ) took off on Monday, rising more than 11% by 10:30 a.m. EDT after its board of directors ousted CEO John Flannery. So what GE's board voted unanimously to elect Lawrence Culp, the former CEO of Danah… [+1938 chars]",The industrial giant unveiled some surprising news.,2018-10-01T15:45:00Z,"{'id': None, 'name': 'Fool.com'}",Why General Electric Company’s Stock Is Soaring Today,https://www.fool.com/investing/2018/10/01/why-general-electric-companys-stock-is-soaring-tod.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495873%2Fa-man-in-a-suit-using-his-finger-to-draw-an-upward-sloping-line.jpg&h=630&w=1200&op=resize
2,-0.99999950000025,0,0.054054052593133714,newsfeedback@fool.com (Motley Fool Staff),"As most investors in the industrials space know, General Electric ( NYSE:GE ) is in the midst of a long transformation in which the formerly sprawling conglomerate is paring itself down to its core businesses. But as host Chris Hill and senior analyst Jason M… [+3446 chars]","Troubles in the power segment could delay GE's turnaround, and the CEO had already made clear that it wasn't going to be a rapid process.",2018-09-25T13:14:41Z,"{'id': None, 'name': 'Fool.com'}",Why General Electric Shareholders Will Need a Lot of Patience,https://www.fool.com/investing/2018/09/25/why-general-electric-shareholders-will-need-a-lot.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495298%2Fmf.jpg&h=630&w=1200&op=resize
3,-0.199999960000008,2,0.15624999511718765,newsfeedback@fool.com (Travis Hoium),"General Electric ( NYSE:GE ) is facing a number of challenges, but its biggest may be turning around an energy business that can't seem to overcome a slowing fossil fuel power generation market. The $35 billion power business, which includes building and main… [+3690 chars]",GE is in a perfect position to acquire its way to renewable energy dominance.,2018-09-30T10:33:00Z,"{'id': None, 'name': 'Fool.com'}",How General Electric Can Build a Renewable Energy Powerhouse,https://www.fool.com/investing/2018/09/30/how-general-electric-can-build-a-renewable-energy.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F494583%2Fsolar-and-wind-with-urban-background.jpg&h=630&w=1200&op=resize
3,-0.9999996666667778,0,0.05882352825836219,,Washington (AFP) - Embattled US engineering giant General Electric on Monday removed its CEO and warned it would fall short of its 2018 earnings guidance as the conglomerate's cash flow struggles continue. H. Lawrence Culp is taking over immediately as chairm… [+1052 chars],Embattled US engineering giant General Electric on Monday removed its CEO and warned it would fall short of its 2018 earnings guidance as the conglomerate's cash flow struggles continue. H. Lawrence Culp is taking over immediately as chairman and CEO to repla…,2018-10-01T00:05:23Z,"{'id': None, 'name': 'Yahoo.com'}","Struggling GE removes CEO, warns on 2018 earnings",https://www.yahoo.com/news/struggling-ge-removes-ceo-warns-2018-earnings-000523079.html,https://s.yimg.com/uu/api/res/1.2/IKJiQ8sjhxuyGdLZMANbCA--~B/aD02ODI7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/f6c42b610f7d49b366fb1c4432c0ce26d74db074.jpg
2,-0.99999950000025,0,0.060606058769513374,newsfeedback@fool.com (Jim Crumly),"Stocks fell in the morning on Monday but reversed course to close with mixed results. The Dow Jones Industrial Average ( DJINDICES:^DJI ) dropped over 200 points but ultimately ended the session higher, and the S&amp;P 500 ( SNPINDEX:^GSPC ) had a small loss.… [+3523 chars]","General Electric got an upgrade, and New Age Beverages discussed its cannabis-infused drinks.",2018-10-08T21:10:21Z,"{'id': None, 'name': 'Fool.com'}",What Happened in the Stock Market Today,https://www.fool.com/investing/2018/10/08/what-happened-in-the-stock-market-today.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496382%2Fgettyimages-481603532.jpg&h=630&w=1200&op=resize
4,-0.599999880000024,1,0.17241378715814526,newsfeedback@fool.com (Adam Levine-Weinberg),"On Monday, General Electric ( NYSE:GE ) dismissed CEO John Flannery, in conjunction with issuing yet another profit warning. While GE stock fell by more than half during Flannery's 14-month tenure, the move was shocking nonetheless. Flannery's two immediate p… [+4651 chars]",General Electric is replacing CEO John Flannery after just 14 turbulent months.,2018-10-01T20:25:00Z,"{'id': None, 'name': 'Fool.com'}",GE Stock Soars After CEO John Flannery Is Ousted,https://www.fool.com/investing/2018/10/01/ge-stock-soars-after-ceo-john-flannery-is-ousted.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495888%2Findustrials-general-electric-gas-turbine-ge.JPG&h=630&w=1200&op=resize
2,-0.99999950000025,0,0.06451612695109267,,"Shares of GEwhich are now at a nine-year lowhave fallen more than 10 percent between September 19 and 25 2018, following news of a glitch in new power-plant turbine technology that temporarily shut two electricity plants in Texas Shares of General Electric fe… [+1554 chars]","Shares of General Electric fell again on Tuesday, adding to losses following the company's latest woes in its slumping power division.",2018-09-25T16:32:53Z,"{'id': None, 'name': 'Phys.org'}",GE shares at 9-year low amid latest power woes,https://phys.org/news/2018-09-ge-year-latest-power-woes.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2018/sharesofgewh.jpg
2,-0.99999950000025,0,0.04444444345679015,,"The company postponed the release by a week ""to allow GE Chairman and CEO Larry Culp to complete initial business reviews and site visits following his appointment on October 1,"" it said in a statement General Electric, the once-mighty conglomerate which week… [+1232 chars]","General Electric, the once-mighty conglomerate which weeks ago announced a new chief executive in a move meant to stem a two-year decline, has said it will move the date of its third-quarter earnings release to October 30.",2018-10-13T09:11:04Z,"{'id': None, 'name': 'Phys.org'}",GE pushes back Q3 earnings release to October 30,https://phys.org/news/2018-10-ge-q3-october.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2018/thecompanypo.jpg
1,0.0,1,0.04651162682531101,Rachel Premack,"Across the US, pay grew by 2.6% on average year-over-year in September. In most of the nation's biggest cities, the median base pay increased by an even larger margin, according to a Glassdoor study. ""Despite a lull in early 2018, pay growth is accelerating a… [+485 chars]","The median pay in the 10 biggest US cities increased in September, according to a Glassdoor study. At 3.9% year-over-year, it grew the fastest in San Francisco. Of the top 10, Houston had the slowest growth in pay (1.7%). Across the US, pay grew by 2.6% on av…",2018-10-02T13:25:00Z,"{'id': 'business-insider', 'name': 'Business Insider'}",These are the 10 big US cities where pay grew the fastest in September,https://www.businessinsider.com/pay-growth-by-us-city-2018-10,https://amp.businessinsider.com/images/5bb248fe80538301db38921e-2560-1280.jpg
0,0.0,0,0.0,newsfeedback@fool.com (Jim Crumly),"Stocks opened higher on news that the U.S., Mexico, and Canada have reached an agreement on trade. Major benchmarks drifted lower during the day but still finished with gains. The Dow Jones Industrial Average ( DJINDICES:^DJI ) and the S&amp;P 500 ( SNPINDEX:… [+3517 chars]","A trade deal with Canada and Mexico lifted stocks, while shares of General Electric and Tesla rose on news about their leaders.",2018-10-01T21:25:13Z,"{'id': None, 'name': 'Fool.com'}",What Happened in the Stock Market Today,https://www.fool.com/investing/2018/10/01/what-happened-in-the-stock-market-today.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495893%2Fgettyimages-915017024.jpg&h=630&w=1200&op=resize
