Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
0,0.9999998333333611,6,0.11999999760000006,Holly Johnson,"In the summer of 2018, Wells Fargo released a refreshed cash-back and travel credit card aimed at consumers who seek flexible rewards. The Wells Fargo Propel American Express® Card comes with a giant signup bonus, 3x points in popular spending categories, and… [+9027 chars]","In the summer of 2018, Wells Fargo released a refreshed cash-back and travel credit card aimed at consumers who seek flexible rewards. The Wells Fargo Propel American Express® Card comes with a giant signup bonus, 3x points in popular spending categories, and…",2018-10-05T11:00:02Z,"{'id': None, 'name': 'Thesimpledollar.com'}",Wells Fargo Propel American Express Card Review: The Perfect Rewards Card for Millennials?,https://www.thesimpledollar.com/wells-fargo-propel-american-express-card-review-the-perfect-rewards-card-for-millennials/,https://cdn.thesimpledollar.com/wp-content/uploads/2018/01/twenty20_a66a80cb-4bdc-4d76-bed1-431c8c60c958.jpg
0,0.0,0,0.0,Olivia Oran,"Welcome to Finance Insider, Business Insider's summary of the top stories of the past 24 hours. Sign up here to get the best of Business Insider delivered direct to your inbox. The biggest tech companies are about to undergo a major reshuffling on the stock m… [+4227 chars]","Welcome to Finance Insider, Business Insider's summary of the top stories of the past 24 hours. Sign up here to get the best of Business Insider delivered direct to your inbox. The biggest tech companies are about to undergo a major reshuffling on the stock m…",2018-09-21T17:12:14Z,"{'id': 'business-insider', 'name': 'Business Insider'}",What you need to know on Wall Street today,https://www.businessinsider.com/stock-market-news-today-september-21-2018,
0,0.9999996666667778,3,0.06976744023796651,Akin Oyedele,"Earnings season is almost upon us once again. The big banks, including JPMorgan and Wells Fargo, are scheduled to report their third-quarter earnings in the second week of October, marking the unofficial start to the deluge of results that will follow. Profit… [+2314 chars]","Ahead of third-quarter earnings, Citi's quant strategists have updated their model that predicts which stocks would rally in anticipation of strong results. They detailed the most important factors that play into the model, and companies that are expected to …",2018-09-25T16:15:00Z,"{'id': 'business-insider', 'name': 'Business Insider'}",CITI: Here's a superior strategy to profit from companies that crush earnings expectations — long before they even report their results,https://www.businessinsider.com/stock-market-earnings-season-trading-strategy-to-profit-early-from-outperformers-citi-2018-9,https://amp.businessinsider.com/images/5a3d0b08b0bcd521008b6b7b-1920-960.jpg
5,-0.99999980000004,0,0.119047616213152,"feedback@businessinsider.com (Wolf Richter), Wolf Richter","On its way to 5% and higher: The average interest rate for 30-year fixed-rate mortgages with conforming loan balances ($453,100 or less) and a 20% down-payment rose to 4.84% for the week ending September 7, 2018, the Mortgage Bankers Association (MBA) reporte… [+3579 chars]",Reuters Refinancing activity plunged to the lowest level since 2000. Refinancings decline when interest rates rise. Rising interest rates are making it more challenging for potential homebuyers to afford the inflated home prices prevailing in many US housing …,2018-09-16T13:34:00Z,"{'id': None, 'name': 'Wolfstreet.com'}",Refinancing activity in the US just plunged to the lowest level in over a decade,https://wolfstreet.com/2018/09/12/what-will-these-mortgage-rates-do-to-homeowners-trying-to-refinance-homebuyers-and-mortgage-lenders/,https://amp.businessinsider.com/images/5b9ac7722154a31c008b5c8d-1920-960.jpg
2,-0.99999950000025,0,0.05882352768166096,Editors,"FBI tactical agents prepare as police search for a gunman who fled the scene of a shooting at a Rite Aid Distribution Center in Aberdeen, Maryland, USA, Sept. 20, 2018. (Photo: Scott Serio, EPA-EFE) 'Another tragic event' in this Maryland county A female shoo… [+5493 chars]","Long day? Short List. A Maryland shooting, an offer from Christine Blasey Ford, a ground beef recall and more of the day's news.",2018-09-20T22:00:33Z,"{'id': 'usa-today', 'name': 'USA Today'}","A shooter kills four, herself included",https://www.usatoday.com/story/news/2018/09/20/maryland-shooting-kavanaugh-testimony-and-more-news-today/1368143002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/20/USAT/d68435b3-f38c-4250-aee5-87b4f9b0e6c8-EPA_USA_WORKPLACE_SHOOTING.JPG?crop=3299,1877,x0,y70&width=3200&height=1680&fit=bounds"
5,-0.11111109876543349,4,0.20454544989669432,Richard Kerr,"I’m a big fan of Wells Fargo Go Far Rewards and the new Wells Fargo Propel American Express® Card. As the card and program have grown in popularity, one complaint I’ve heard a number of times is that the card is often rejected when people try to use it in sto… [+2370 chars]","I’m a big fan of Wells Fargo Go Far Rewards and the new Wells Fargo Propel American Express® Card. As the card and program have grown in popularity, one complaint I’ve heard a number of times is that the card is often rejected when people try to use it in sto…",2018-10-11T16:15:46Z,"{'id': None, 'name': 'Thepointsguy.com'}","Propel Amex Cards Getting Declined, Wells Fargo Sending Replacements",http://thepointsguy.com/news/propel-amex-declined-replacements/,https://i1.wp.com/thepointsguy.com/wp-content/uploads/2018/10/Wells-Fargo-Propel-dinner-dining-marble.jpg?fit=1279%2C853px&ssl=1
11,-0.9999999090909174,0,0.32352940224913523,Shreyashi   Sanyal,"(Reuters) - Wall Street dropped on Thursday but the losses were less severe than the brutal sell-off in the previous session as a bounce in technology stocks helped limit losses. Nine of the 11 S&amp;P major sectors were lower, led by energy and health stocks… [+2711 chars]",Wall Street dropped on Thursday but the losses were less severe than the brutal sell-off in the previous session as a bounce in technology stocks helped limit losses.,2018-10-11T16:27:14Z,"{'id': 'reuters', 'name': 'Reuters'}","Wall Street drops again, but tech bounce helps limit losses",https://www.reuters.com/article/us-usa-stocks/wall-street-drops-again-but-tech-bounce-helps-limit-losses-idUSKCN1ML1KJ,https://s2.reutersmedia.net/resources/r/?m=02&d=20181011&t=2&i=1313639565&w=1200&r=LYNXNPEE9A1DG
2,-0.99999950000025,0,0.05263157756232691,Shreyashi   Sanyal,"(Reuters) - Wall Street rose on Friday after a bounce in technology and other high-growth stocks led a fight back from its worst two-day slide in eight months, while early gains from strong earnings of the biggest U.S. lenders faded. PNC Financial ( PNC.N ) l… [+3194 chars]","Wall Street rose on Friday after a bounce in technology and other high-growth stocks led a fight back from its worst two-day slide in eight months, while early gains from strong earnings of the biggest U.S. lenders faded.",2018-10-12T18:03:57Z,"{'id': 'reuters', 'name': 'Reuters'}",Wall St. supported by tech bounce after two-day slump,https://www.reuters.com/article/us-usa-stocks/wall-st-supported-by-tech-bounce-after-two-day-slump-idUSKCN1MM1DU,https://s3.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314057399&w=1200&r=LYNXNPEE9B1H7
0,0.99999950000025,2,0.03636363570247935,Chris Kirkham,"LOS ANGELES (Reuters) - Faced with a proliferation of new electronic cigarettes and a sharp rise in teen vaping, the U.S. Food and Drug Administration on Friday sent letters to 21 electronic cigarette manufacturers seeking information to assess whether the pr… [+3325 chars]","Faced with a proliferation of new electronic cigarettes and a sharp rise in teen vaping, the U.S. Food and Drug Administration on Friday sent letters to 21 electronic cigarette manufacturers seeking information to assess whether the products are being markete…",2018-10-12T14:08:02Z,"{'id': 'reuters', 'name': 'Reuters'}","In crackdown, U.S. FDA seeks details on new electronic cigarettes",https://www.reuters.com/article/us-fda-vaping-crackdown/in-crackdown-u-s-fda-seeks-details-on-new-electronic-cigarettes-idUSKCN1MM1TQ,https://s4.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314014326&w=1200&r=LYNXNPEE9B169
2,0.199999960000008,3,0.14285713877551032,Shreyashi   Sanyal,"(Reuters) - Wall Street climbed more than 1 percent on Friday following its worst two-day slide in eight months, with technology and other high-growth stocks leading a fight back. Ten of the 11 major S&amp;P sectors were higher, led by the technology sector’s… [+3061 chars]","Wall Street climbed more than 1 percent on Friday following its worst two-day slide in eight months, with technology and other high-growth stocks leading a fight back.",2018-10-12T14:36:15Z,"{'id': 'reuters', 'name': 'Reuters'}",Tech stocks lead Wall Street's bounce after two-day slide,https://www.reuters.com/article/us-usa-stocks/tech-stocks-lead-wall-streets-bounce-after-two-day-slide-idUSKCN1MM1DU,https://s4.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314004678&w=1200&r=LYNXNPEE9B0V8
4,-0.33333327777778704,2,0.13636363326446288,Sinéad Carew,"NEW YORK (Reuters) - The U.S. benchmark S&amp;P 500 stock index snapped a six-day losing streak on Friday as technology stocks recovered after a week of losses, with investors looking for bargains ahead of the third quarter earnings reporting season. Even the… [+3569 chars]","The U.S. benchmark S&P 500 stock index snapped a six-day losing streak on Friday as technology stocks recovered after a week of losses, with investors looking for bargains ahead of the third quarter earnings reporting season.",2018-10-12T20:53:20Z,"{'id': 'reuters', 'name': 'Reuters'}",Wall St. rebounds with technology stocks leading the way,https://www.reuters.com/article/us-usa-stocks/wall-st-rebounds-with-technology-stocks-leading-the-way-idUSKCN1MM1DU,https://s3.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314057399&w=1200&r=LYNXNPEE9B1H7
1,0.0,1,0.04999999875000003,Suzanne Scacca,"Suzanne Scacca is a former WordPress implementer, trainer and agency manager who now works as a freelance copywriter. She specializes in crafting marketing, web More about Suzanne … The mobile web is a booming place right now, which means web designers are sp… [+34561 chars]","When it comes to making money, some companies will do whatever it takes to get people inside their establishment. But does that kind of business tactic even work? In my opinion, if you have to lie or trick your consumers into a sale, well then, that won’t obv…",2018-09-24T12:00:18Z,"{'id': None, 'name': 'Smashingmagazine.com'}",Dark Patterns And Other Design No-Nos For Mobile,https://www.smashingmagazine.com/2018/09/dark-patterns-and-other-design-no-nos-for-mobile/,//cloud.netlifyusercontent.com/assets/344dbf88-fdf9-42bb-adb4-46f01eedd629/d711a1ef-8ec4-4fd0-9fe3-0b2d16364761/harry-brignull-dark-patterns.png
3,-0.9999996666667778,0,0.08333333101851859,newsfeedback@fool.com (Rich Smith),"What happened Shares of three big oceangoing container-shipping companies -- Triton International ( NYSE:TRTN ), Seaspan ( NYSE:SSW ), and Costamare ( NYSE:CMRE ) -- suffered huge losses in early trading Friday after Wells Fargo announced it was downgrading ""… [+2266 chars]","If you're looking for someone to blame, it's Wells Fargo.",2018-09-28T21:32:00Z,"{'id': None, 'name': 'Fool.com'}","Why Triton International, Seaspan, and Costamare Stocks All Sank on Friday",https://www.fool.com/investing/2018/09/28/why-triton-international-seaspan-and-costamare-sto.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495784%2Fcontainer-ship-port-cranes.jpg&h=630&w=1200&op=resize
0,0.9999990000010001,1,0.020833332899305567,Jonathan Garber,Fenway Park grounds crew pull a tarp over the field as it starts to rain during the Boston Red Sox's workout. AP/Elise Amendola Here is what you need to know. The stock-market meltdow relents with a global rally. Global markets are in rally mode after two day… [+2571 chars],"Here is what you need to know. The stock-market meltdow relents with a global rally. Global markets are in rally mode after two days of heavy selling, with Hong Kong's Hang Seng (+2.12%) pacing the advance in Asia and Britain's FTSE (+0.69%) out front in Euro…",2018-10-12T10:42:00Z,"{'id': 'business-insider', 'name': 'Business Insider'}","10 things you need to know before the opening bell (SPY, SPX, QQQ, DIA, SQ, SHLD)",https://www.businessinsider.com/stock-market-news-opening-bell-october-12-2018-2018-10,https://amp.businessinsider.com/images/5bc079bd2e7129674d73b6f5-2732-1366.jpg
1,-0.9999990000010001,0,0.16666663888889352,,"To continue, please click the box below to let us know you're not a robot.",,2018-10-02T17:55:09Z,"{'id': 'bloomberg', 'name': 'Bloomberg'}",Wells Fargo Regulator Unsatisfied With Its Auto-Lending Response,https://www.bloomberg.com/tosv2.html?vid=&uuid=bcebdc00-c674-11e8-8f99-3f83e78609d8&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0xMC0wMi93ZWxscy1mYXJnby1yZWd1bGF0b3ItdW5zYXRpc2ZpZWQtd2l0aC1pdHMtYXV0by1sZW5kaW5nLXJlc3BvbnNl,
1,-0.9999990000010001,0,0.16666663888889352,,"Your usage has been flagged as a violation of our terms of service. For inquiries related to this message please contact support. For sales inquiries, please visit http://www.bloomberg.com/professional/request-demo If you believe this to be in error, please c… [+280 chars]",,2018-09-25T19:25:08Z,"{'id': 'bloomberg', 'name': 'Bloomberg'}",Wells Fargo Suspends Employees Over Tax-Credit Probe,https://www.bloomberg.com/tosv2.html?vid=&uuid=44fe9dc0-c103-11e8-82c2-c1694ff9c230&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yNS93ZWxscy1mYXJnby1pcy1zYWlkLXRvLXN1c3BlbmQtZW1wbG95ZWVzLW92ZXItdGF4LWNyZWRpdC1wcm9iZQ==,
2,-0.99999950000025,0,0.054054052593133714,Tonya Garcia,"Bed Bath &amp; Beyond Inc. is having difficulty competing with Amazon.com Inc. on price without coupons and other discounts, hurting its margins, Wedbush analysts say. Shares of the home furnishings and household goods retailer have plummeted more than 23% in… [+3231 chars]","Bed Bath & Beyond is using discounts to close the price gap, and it’s hurting margins in the process.",2018-09-27T17:20:00Z,"{'id': None, 'name': 'Marketwatch.com'}",The Ratings Game: Bed Bath & Beyond margins suffer as it uses coupons to compete with Amazon,https://www.marketwatch.com/story/bed-bath-beyond-margins-suffer-as-it-uses-coupons-to-compete-with-amazon-2018-09-27,http://s.marketwatch.com/public/resources/MWimages/MW-GQ801_bbby_c_ZG_20180927121859.jpg
0,0.99999950000025,2,0.05555555401234573,AppleInsider,"Apple's iMessage-based Business Chat platform is now available in many more countries, having originally launched as a U.S. exclusive earlier this year. The platform is available to companies in Australia, Canada, France, Germany, Italy, Japan, Singapore, Swi… [+857 chars]","Apple's iMessage-based Business Chat platform is now available in many more countries, having originally launched as a U.S. exclusive earlier this year.",2018-10-02T14:13:54Z,"{'id': None, 'name': 'Appleinsider.com'}","Apple Business Chat expands to Canada, UK, Japan, several other countries",https://appleinsider.com/articles/18/10/02/apple-business-chat-expands-to-canada-uk-japan-several-other-countries,https://apple.insidercdn.com/gallery/27899-42456-apple-businesschat-kddi-xl.jpg
4,-0.9999997500000625,0,0.0888888869135803,Ben Lovejoy,"Apple’s record-breaking share buybacks have been one of the keys to the longest-running bull market in US stock market history, suggests a new analysis … Business Insider argues that a high level of stock buybacks has been the ‘backbone’ of US stock performan… [+1525 chars]","Apple’s record-breaking share buybacks have been one of the keys to the longest-running bull market in US stock market history, suggests a new analysis … Business Insider argues that a high level of stock buybacks has been the ‘backbone’ of US stock performan…",2018-09-25T13:02:15Z,"{'id': None, 'name': '9to5mac.com'}",AAPL share buybacks helping longest-running bull market in US stock market history,https://9to5mac.com/2018/09/25/appl-share-buybacks-stock-buybacks/,https://9to5mac.com/wp-content/uploads/sites/6/2018/09/wall-street.jpg?quality=82&strip=all
4,-0.9999997500000625,0,0.14285713775510223,"newsfeedback@fool.com (Matthew Frankel, CFP)","Wells Fargo ( NYSE:WFC ) has been rocked by a series of scandals and penalties in recent years, and its recent results have been disappointing, to say the least. In the second quarter, for example, the bank revealed that its deposit base and loan portfolio bo… [+3714 chars]",Surprise! Wells Fargo appears to be one of the early winners of earnings season.,2018-10-12T15:01:00Z,"{'id': None, 'name': 'Fool.com'}",Wells Fargo Earnings: Is the Scandal-Plagued Bank Finally Turning a Corner?,https://www.fool.com/investing/2018/10/12/wells-fargo-earnings-is-the-scandal-plagued-bank-f.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496850%2Fwfc-media.jpg&h=630&w=1200&op=resize
0,0.9999990000010001,1,0.033333332222222255,Bill McBride,"The National Association of Home Builders (NAHB) reported the housing market index (HMI) was at 67 in September, unchanged from 67 in August. Any number above 50 indicates that more builders view sales conditions as good than poor. From NAHB: Builder Confiden… [+1684 chars]","The National Association of Home Builders (NAHB) reported the housing market index (HMI) was at 67 in September, unchanged from 67 in August...",2018-09-18T14:04:00Z,"{'id': None, 'name': 'Calculatedriskblog.com'}",NAHB: Builder Confidence at 67 in September,https://www.calculatedriskblog.com/2018/09/nahb-builder-confidence-at-67-in.html,https://4.bp.blogspot.com/-Ms55X0eKX70/W6EFR1s6_7I/AAAAAAAAwCA/3_NfGrLL-9IJFZ2XSIBD52vyNUPauFqlACLcBGAs/w1200-h630-p-k-no-nu/NAHBSept2018.PNG
3,-0.9999996666667778,0,0.10344827229488716,Meredith Cash,,"Following a trend among NHL teams, the Philadelphia Flyers unveiled their new mascot ""Gritty"" Monday morning. The seven-foot-tall muppet-gone-wrong has been the subject of countless memes and significant buzz since his arrival on social media. Gritty had a ro…",2018-09-25T16:14:55Z,"{'id': 'business-insider', 'name': 'Business Insider'}","The Philadelphia Flyers have a terrifying new mascot, and he's already breaking the internet",https://www.businessinsider.com/flyers-new-mascot-gritty-viral-2018-9,https://amp.businessinsider.com/images/5baa36979c5d6786548b456c-2732-1366.jpg
