Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
2,-0.33333322222225925,1,0.09999999666666677,247chrislange,The broad markets saw a massive drop this past week but posted a small recovery to close out the week. This drop off could offer a nice buying opportunity as the third-quarter earnings reporting season gets underway. 24/7 Wall St. has put together a preview o… [+3813 chars],"24/7 Wall St. has put together a preview of Bank of America, Netflix and some of the other major companies posting their quarterly results this week.",2018-10-14T11:15:53Z,"{'id': None, 'name': '247wallst.com'}","Bank of America, Netflix, PayPal and More Earnings Coming This Week",http://247wallst.com/investing/2018/10/14/bank-of-america-netflix-paypal-and-more-earnings-coming-this-week/,https://s2.wp.com/wp-content/themes/vip/247wallst/images/247-50x50.png
3,-0.49999987500003124,1,0.10256409993425386,Clare McGrane,Marys Place Executive Director Marty Hartman speaks at the launch of the fourth annual Geeks Give Back campaign at the GeekWire Summit in Seattle. (Photo by Dan DeLong for GeekWire) Theres no denying that Seattle has a homelessness crisis. Even as economic co… [+3379 chars],"There’s no denying that Seattle has a homelessness crisis. Even as economic conditions in the area improve, some Seattleites are being left behind amid skyrocketing rents and other affordability challenges. Seattle now has the third-largest homeless populatio…",2018-10-02T17:32:16Z,"{'id': None, 'name': 'Geekwire.com'}",Geeks Give Back to end homelessness: Join the campaign to support our neighbors in need,https://www.geekwire.com/2018/geeks-give-back-end-homelessness-join-campaign-support-neighbors-need/,https://cdn.geekwire.com/wp-content/uploads/2018/10/0716-Summit-Day-1-2018-1260x840.jpg
1,-0.9999990000010001,0,0.032258063475546335,Jules Franco,"Jennifer King knows she has to study twice as hard. Even before she became the Carolina Panthers first female coaching intern, she pored over playbooks and delved into areas of football strategy she felt were a weakness. Mind you, this was on top of her highl… [+2813 chars]","Jennifer King is the Carolina Panthers' first female coaching intern, but football remains a man's world.",2018-09-25T04:25:12Z,"{'id': None, 'name': 'Ozy.com'}",Watch for Her on the NFL Sidelines,https://www.ozy.com/the-huddle/watch-for-her-on-the-nfl-sidelines/88652,https://pictures.ozy.com/pictures/1500xany/0/3/5/131035_jennifer1.jpg
2,-0.99999950000025,0,0.0392156855055748,peterdeadline,Comcast has triumphed in the intense battle to acquire Sky – beating U.S. rival 21st Century Fox to the ‘crown jewels’ of European pay-TV. This comes seven months after the NBC Universal owner swooped in to usurp Rupert Murdoch’s company. The Hollywood studio… [+3122 chars],Comcast has triumphed in the intense battle to acquire Sky – beating U.S. rival 21st Century Fox to the 'crown jewels' of European pay-TV. This comes seven months after the NBC Universal owner swooped in to usurp Rupert Murdoch's company. The Hollywood studio…,2018-09-22T18:15:04Z,"{'id': None, 'name': 'Deadline.com'}",Comcast Triumphs Over Rupert Murdoch’s 21st Century Fox In $39B Sky Deal,https://deadline.com/2018/09/comcast-sky-deal-1202469545/,https://pmcdeadline2.files.wordpress.com/2018/09/rexfeatures_5267476a.jpg?w=605
0,0.9999990000010001,1,0.027777777006172864,Barry Levine,"Alistair Croll speaking at Martech Conference East 2018. The 2018 MarTech East conference in Boston ended Wednesday with a keynote presentation imploring marketers to be a little evil. Well, not evil in the sense of throwing a kitten out an open window. More … [+3690 chars]","It’s about finding the opportunity to generate attention, he said, by subverting platforms and expectations.",2018-10-04T23:07:58Z,"{'id': None, 'name': 'Martechtoday.com'}",Entrepreneur Alistair Croll wraps MarTech East 2018 by imploring marketers to be ‘just evil enough’,https://martechtoday.com/entrepreneur-alistair-croll-wraps-martech-east-2018-by-imploring-marketers-to-be-just-evil-enough-226234,https://marketingland.com/wp-content/ml-loads/2018/10/alistair-croll-martech-east-2018-1920x1080-800x450.jpg
5,-0.99999980000004,0,0.1388888850308643,Nicolle Monico,"This afternoon, the 2018 Bank of America Chicago Marathon announced that Jordan Hasay will no longer be competing at this year’s event due to unspecified injuries. In the past few weeks, discussions of her dropping out had plagued the message boards, and the … [+1377 chars]",Jordan Hasay will no longer be competing at this year’s Bank of America Chicago Marathon due to unspecified injuries. Read the full article at Jordan Hasay Drops Out of the 2018 Chicago Marathon on Competitor Running.,2018-09-17T21:18:44Z,"{'id': None, 'name': 'Competitor.com'}",Jordan Hasay Drops Out of the 2018 Chicago Marathon,https://running.competitor.com/2018/09/news/jordan-hasay-drops-out-of-the-2018-chicago-marathon_175100,https://s27691.pcdn.co/wp-content/uploads/2018/09/newhero-2.jpg
0,0.0,0,0.0,Alex Morrell,"Like its competitors, Bank of America Merrill Lynch is spending a colossal amount of money to stay competitive in the financial tech race: Its $10 billion annual tech budget sits just behind JPMorgan's $10.8 billion and ahead of Citigroup's $8 billion. A larg… [+4417 chars]",Bank of America Merrill Lynch is spending big to offer a ramp up its digital product for customers — $10 billion a year. This massive tech investment has helped the bank recently poach senior tech talent away from the likes of Apple and Disney. Michelle Moore…,2018-09-28T16:06:14Z,"{'id': 'business-insider', 'name': 'Business Insider'}",A top Bank of America executive explains how the bank is luring top talent from companies like Apple and Disney to fuel its $10 billion digital ambitions (BAC),https://www.businessinsider.com/bank-of-america-spends-10-billion-on-tech-and-hires-from-apple-disney-2018-9,https://amp.businessinsider.com/images/5bae36a4ea4002b1218b4573-1334-667.jpg
2,-0.99999950000025,0,0.054054052593133714,newsfeedback@fool.com (Motley Fool Transcription),"Image source: The Motley Fool. Ferrellgas Partners, L.P. ( NYSE:FGP ) Q4 2018 Earnings Conference Call September 27, 2018, 10:00 a.m. ET Contents: Prepared Remarks Questions and Answers Call Participants Prepared Remarks: Doran Schwartz -- Chief Financial Off… [+30831 chars]","FGP earnings call for the period ending July 31, 2018.",2018-09-27T12:51:00Z,"{'id': None, 'name': 'Fool.com'}","Ferrellgas Partners, L.P. (FGP)Q4 2018 Earnings Conference Call Transcript",https://www.fool.com/earnings/call-transcripts/2018/09/27/ferrellgas-partners-lp-fgpq4-2018-earnings-confere.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495627%2Ftranscripts-logo.png&h=630&w=1200&op=resize
0,0.0,0,0.0,Tae Kim,"Bank of America Merrill Lynch sees a silver lining for Facebook after the announced departure of two key executives. div &gt; div.group &gt; p:first-child""&gt; The firm reaffirmed its buy rating for Facebook shares, citing the money-making potential of its ma… [+989 chars]","Bank of America Merrill Lynch reiterates its buy rating for Facebook shares, citing the money-making potential of its major apps.",2018-09-26T15:03:00Z,"{'id': 'cnbc', 'name': 'CNBC'}",Instagram executive departures may mean Facebook can squeeze more money out of its apps: Analyst,https://www.cnbc.com/2018/09/26/instagram-departures-may-help-facebook-squeeze-money-out-of-its-apps.html,https://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2017/01/25/104240369-GettyImages-473860564.1910x1000.jpg
0,0.0,0,0.0,Jay Koziarz,"Here’s everything you need to know about the 41st Bank of America Chicago Marathon On Sunday, October 7, over 45,000 runners from all 50 states and more than 100 countries will take part in the 41st edition of the Bank of America Chicago Marathon —an event th… [+4978 chars]",Here’s everything you need to know about the 2018 Bank of America Chicago Marathon.,2018-10-03T18:22:44Z,"{'id': None, 'name': 'Curbed.com'}",Chicago Marathon: Here’s what you need to know,https://chicago.curbed.com/2018/10/3/17870420/chicago-marathon-road-closures-route-map-2018,https://cdn.vox-cdn.com/thumbor/JOMxAMn5-Rc-zPlRx8QUfH6zTiY=/0x249:6344x3570/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/13207119/shutterstock_765905131.jpg
4,-0.9999997500000625,0,0.07692307544378701,Jarrett Renshaw,"NEW YORK (Reuters) - JP Morgan &amp; Chase Co ( JPM.N ) Chief Executive Jamie Dimon and Ford Motor Co ( F.N ) Chairman Bill Ford canceled plans to attend a Saudi investor conference, the companies said on Sunday, the latest such high-profile announcements aft… [+2703 chars]","JP Morgan & Chase Co Chief Executive Jamie Dimon and Ford Motor Co Chairman Bill Ford canceled plans to attend a Saudi investor conference, the companies said on Sunday, the latest such high-profile announcements after the disappearance of Saudi journalist Ja…",2018-10-15T00:15:10Z,"{'id': 'reuters', 'name': 'Reuters'}",JP Morgan and Ford cancel plans for Saudi investor event,https://www.reuters.com/article/us-saudi-politics-dissident-ford/jp-morgan-and-ford-cancel-plans-for-saudi-investor-event-idUSKCN1MO0VU,https://s2.reutersmedia.net/resources/r/?m=02&d=20181015&t=2&i=1314780672&w=1200&r=LYNXNPEE9D0QI
2,-0.99999950000025,0,0.060606058769513374,Brad Anderson,"Porsche’s U.S’s top-volume dealer, Champion Porsche in Florida, has agreed to reimburse more than $2.5 million in deposits to customers after a former employee reportedly stole their deposits without ordering any vehicles. Last month, a lawsuit filed against … [+1299 chars]","Authorities are still looking for Shiraaz Sookralli, who reportedly wired the money to his own accounts and disappeared .",2018-10-06T19:00:39Z,"{'id': None, 'name': 'Carscoops.com'}",Porsche Dealer To Reimburse Customers $2.5 Million Stolen By Former Employee,https://www.carscoops.com/2018/10/porsche-dealer-reimburse-customers-2-5-million-stolen-former-employee/,https://images.carscoops.com/2018/10/3db37362-champion-porsche-deposits-.jpg
1,0.599999880000024,4,0.11627906706327752,Hugh Son,"When Bank of America bought Merrill Lynch a decade ago, the idea was to meld a vast retail bank with a leading wealth-management brokerage. That concept is taking a step forward with a series of improvements Bank of America is rolling out Thursday that make i… [+1438 chars]","When Bank of America bought Merrill Lynch a decade ago, the idea was to meld a vast retail bank with a leading wealth-management brokerage.   That concept is taking a step forward with a series of improvements Bank of America is rolling out Thursday that make…",2018-10-04T15:25:00Z,"{'id': 'cnbc', 'name': 'CNBC'}",Bank of America unveils app upgrades as lenders fight to become one-stop shops for money,https://www.cnbc.com/2018/10/04/bofa-unveils-app-upgrade-amid-fight-to-become-one-stop-shops-for-money.html,https://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2015/05/20/102695476-IMG_6689r.1910x1000.jpg
3,-0.9999996666667778,0,0.08823529152249143,,"CONCORD, N.C. - It doesn't seem as if there is a safe place on the new Charlotte Motor Speedway road course. The 17-turn, 2.28-mile course has danger spots throughout. But possibly the most dangerous will be a makeshift chicane on the backstretch near Turn 3.… [+13570 chars]","Kurt Busch captured his fourth pole of the season, and A.J. Allmendinger will start second. Take a look through the field for Sunday's Cup race.",2018-09-28T23:26:59Z,"{'id': None, 'name': 'Espn.com'}",Breaking down the Charlotte starting lineup,http://www.espn.com/racing/nascar/story/_/id/24824348/nascar-cup-series-charlotte-starting-lineup-breakdown,http://a3.espncdn.com/combiner/i?img=%2Fphoto%2F2018%2F0928%2Fr438655_1296x729_16%2D9.jpg
0,0.99999950000025,2,0.04347825992438566,Ed Hardy,"Almost everyone who wants a smartphone already has one, so device makers depend on upgrades among current customers to make money. Fortunately for Apple, an analyst reports theres a surge of interest in buying a newer model. The rising desire to upgrade isnt … [+1152 chars]","Almost everyone who wants a smartphone already has one, so device makers depend on upgrades among current customers to make money. Fortunately for Apple, an analyst reports there’s a surge of interest in buying a newer model. The rising desire to upgrade isn’…",2018-10-09T21:40:43Z,"{'id': None, 'name': 'Cultofmac.com'}",Huge number of iPhone users ready to upgrade,https://www.cultofmac.com/582026/iphone-sales-2019-upgrade-xs-max-xr/,https://cdn.cultofmac.com/wp-content/uploads/2018/09/FE51015D-9F6B-4C03-BAEB-5FF68C0311DA.jpeg
2,-0.33333322222225925,1,0.10344827229488716,Saikat Das,"MUMBAI: The rupee could well reverse its losing streak if the Indian diaspora yet again gets into the rescue act and buys dollar bonds, a proven instrument in helping stabilise the currency during previous periods of turbulence. About $30-35 billion of NRI fu… [+1812 chars]","The government had issued NRI bonds on three occasions — 1998, 2000, and 2013.",2018-10-15T04:45:19Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",‘NRI bonds the ultimate weapon to stabilize Re’,https://economictimes.indiatimes.com/markets/stocks/news/nri-bonds-the-ultimate-weapon-to-stabilize-re/articleshow/66211648.cms,"https://img.etimg.com/thumb/msid-66211645,width-1070,height-580,imgsize-533938,overlay-etmarkets/photo.jpg"
4,-0.1428571224489825,3,0.17948717488494426,Reuters,"By Imani Moise and Siddharth Cavale (Reuters) - Bank of America Corp's loan growth lagged rivals and fees from advising on deals and underwriting bonds fell in the third quarter, sending its share price almost 3 percent lower, even as profit beat expectations… [+3383 chars]","By Imani Moise and Siddharth Cavale (Reuters) - Bank of America Corp's loan growth lagged rivals and fees from advising on deals and underwriting bonds fell in the third quarter, sending its share price almost 3 percent lower, even as profit beat expectations…",2018-10-15T18:35:14Z,"{'id': None, 'name': 'Firstpost.com'}",Bank of America’s lagging loan growth overshadows profit gains,https://www.firstpost.com/business/bank-of-americas-lagging-loan-growth-overshadows-profit-gains-5384031.html,https://images.firstpost.com/wp-content/uploads/reuters/10-2018/16/2018-10-15T110344Z_1_LYNXNPEE9E0ND_RTROPTP_2_STORM-FLORENCE.jpg
3,-0.49999987500003124,1,0.10810810518626743,"JJ Kinahan, Contributor, JJ Kinahan, Contributor https://www.forbes.com/sites/jjkinahan/",Share to facebook Share to twitter Share to linkedin The first full week of earnings gets underway today with the investors perhaps still wiping their collective brow from all the ups and (mostly) downs of the last few sessions. Stocks fell 4% last week in th… [+21403 chars],"The question going into the new week is whether the market can shake off memories of last week’s sharp losses, or if there’s more selling to come. Key bank earnings continue, while other sectors also start to see company reports as the week advances. Retail s…",2018-10-15T13:45:00Z,"{'id': None, 'name': 'Forbes.com'}",New Week Begins But Markets Still Seem To Be Playing Defense As Earnings Loom,https://www.forbes.com/sites/jjkinahan/2018/10/15/new-week-begins-but-markets-still-seem-to-be-playing-defense-as-earnings-loom/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2F38662717%2F960x0.jpg%3Ffit%3Dscale
4,-0.9999997500000625,0,0.07692307544378701,,"LONDON: Investors cut equity exposure this month as they grew more wary that economic growth may slow, but kept a long-standing preference for mega-cap tech stocks, Bank of America Merrill Lynch's monthly survey indicated on Tuesday. BAML's September survey f… [+3605 chars]","Investors cut equity exposure this month as they grew more wary that economic growth may slow, but kept a long-standing preference for mega-cap tech stocks, Bank of America Merrill Lynch's monthly survey indicated on Tuesday.",2018-09-18T12:25:50Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Investors raise cash buffers as gloom gathers over global economy: BAML survey,https://www.channelnewsasia.com/news/business/investors-raise-cash-buffers-as-gloom-gathers-over-global-economy--baml-survey-10733710,http://www.channelnewsasia.com/image/10733708/16x9/991/557/d95dcb6cc26305b371bf1f349301e4a5/ym/traders-work-on-the-floor-of-the-nyse-in-new-york-3.jpg
5,-0.99999980000004,0,0.09999999800000005,Reuters,"JP Morgan &amp; Chase Co Chief Executive Jamie Dimon and Ford Motor Co Chairman Bill Ford canceled plans to attend a Saudi investor conference, the companies said on Sunday, the latest such high-profile announcements after the disappearance of Saudi journalis… [+3447 chars]","JP Morgan & Chase Co Chief Executive Jamie Dimon and Ford Motor Co  Chairman Bill Ford canceled plans to attend a Saudi investor conference, the companies said on Sunday, the latest such high-profile announcements after the disappearance of Saudi journalist J…",2018-10-15T10:34:36Z,"{'id': None, 'name': 'Rawstory.com'}",JP Morgan and Ford cancel plans for Saudi investor event,https://www.rawstory.com/2018/10/jp-morgan-ford-cancel-plans-saudi-investor-event/,https://www.rawstory.com/wp-content/uploads/2018/10/Jamie-Dimon-CEO-of-JPMorgan-Chase-800x430.jpg
2,-0.99999950000025,0,0.07407407133058995,Matt Giles,"In the ‘Notes and Sources’ section of Andrew Ross Sorkin’s bestseller, Too Big To Fail, the New York Times financial writer and columnist details the extraordinary access he was given about the events of the Lehman Weekend—that is, the two days in mid-Septemb… [+2077 chars]",Looking back at the weekend that nearly destroyed America's economy.,2018-09-20T12:25:38Z,"{'id': None, 'name': 'Longreads.com'}","Eight Days in September, A Decade Later",https://longreads.com/2018/09/20/eight-days-in-september-a-decade-later/,https://longreadsblog.files.wordpress.com/2018/09/ap_10042001982.jpg?w=1200
0,0.0,0,0.0,Michael Grothaus,Richard Branson has told CNBC that Virgin Galactic will begin making space flights in the next several months. Virgin Galactic is Branson’s commercial spaceflight company that aims to begin taking paying customers to outer space. Branson founded Virgin Galact… [+859 chars],"And a ticket will only cost you $250,000. Richard Branson has told CNBC that Virgin Galactic will begin making space flights in the next several months. Virgin Galactic is Branson’s commercial spaceflight company that aims to begin taking paying customers to …",2018-10-09T06:32:11Z,"{'id': None, 'name': 'Fastcompany.com'}","Virgin Galactic will be in space in “weeks not months,” says Branson",https://www.fastcompany.com/90248524/virgin-galactic-will-be-in-space-in-weeks-not-months-says-branson?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcocreate%2Ffeed+%28Co.Create%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/v1528728154/fcweb/0d-news-placeholder_oqxvpk.jpg"
6,-0.4999999375000079,2,0.20512819986850772,Ben Dummett,"European deal making failed to maintain this years blistering pace in the latest quarter amid a slowdown in the biggest of deals, but some investment bankers expect plenty of smaller and mid-sized ones to take up the slack for rest of the year and into 2019. … [+3650 chars]","European deal making failed to maintain this year’s blistering pace in the latest quarter amid a slowdown in the biggest of deals, but some investment bankers expect plenty of smaller and mid-sized ones to take up the slack for rest of the year and into 2019.",2018-09-30T17:00:09Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",European M&A Loses Pace With Drop in Mega Deals,https://www.wsj.com/articles/european-m-a-loses-pace-with-drop-in-mega-deals-1538326807,https://si.wsj.net/public/resources/images/B3-BX453_eurode_SOC_20180930093323.jpg
3,-0.9999996666667778,0,0.08823529152249143,Kimberly Chin,"Mastercard Inc., MA -0.68% Visa Inc. and other financial institutions have agreed to settle a long-running antitrust lawsuit with merchants over the fees they pay when they accept card payments for a proposed settlement amount of about $6.2 billion. The propo… [+2608 chars]","Mastercard, Visa and other financial institutions have agreed to settle a long-running antitrust lawsuit with merchants over the fees they pay when they accept card payments for a proposed settlement amount of $6.2 billion.",2018-09-18T12:23:40Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}","Mastercard, Visa Agree to Settle Merchant Antitrust Suit",https://www.wsj.com/articles/mastercard-visa-agree-to-settle-merchant-antitrust-suit-1537273419,https://images.wsj.net/im-26936/social
0,0.0,0,0.0,Chicago Tribune,"Photos from the 2018 Bank of America Chicago Marathon on Sunday, Oct. 7, 2018.","Photos from the 2018 Bank of America Chicago Marathon on Sunday, Oct. 7, 2018.",2018-10-07T13:29:00Z,"{'id': None, 'name': 'Chicagotribune.com'}",2018 Chicago Marathon,http://www.chicagotribune.com/sports/chicagomarathon/ct-2018-chicago-marathon-photos-20181007-photogallery.html,http://www.trbimg.com/img-5bba0a50/turbine/ct-2018-chicago-marathon-photos-20181007
3,0.24999996875000394,5,0.1777777738271606,,"REUTERS: Bank of America Corp's loan growth lagged rivals and fees from advising on deals and underwriting bonds fell in the third quarter, sending its share price almost 3 percent lower, even as profit beat expectations. The No. 2 U.S. bank's profit rose 35 … [+3317 chars]","Bank of America Corp reported a better-than-expected rise in quarterly profit on Monday as the second-largest U.S. lender reined in costs, while higher interest rates and loan growth helped offset lower bond trading revenue.",2018-10-15T16:25:48Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Bank of America's lagging loan growth overshadows profit gains,https://www.channelnewsasia.com/news/business/bank-of-america-s-lagging-loan-growth-overshadows-profit-gains-10830094,http://www.channelnewsasia.com/image/10830092/16x9/991/557/35b6d3b860535adf98c3a8c99eedf022/Ru/a-bank-of-america-merrill-lynch-sign-is-seen-on-a-building-that-houses-its-offices-in-singapore-2.jpg
0,0.0,0,0.0,https://www.facebook.com/bbcnews,"Image copyright Getty Images One of Europe's biggest banks, Banco Santander, has poached the head of investment banking at UBS to be its next chief executive. Andrea Orcell will replace José Antonio Alvarez, who has been at the helm since January 2015. He has… [+810 chars]","One of Europe's biggest banks, Banco Santander, has poached the head of investment banking at UBS to be its next chief executive.",2018-09-25T16:50:59Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Santander appoints new chief executive,https://www.bbc.co.uk/news/business-45643975,https://ichef.bbci.co.uk/news/1024/branded_news/E807/production/_93799395__90792233_gettyimages-103231721.jpg
4,-0.9999997500000625,0,0.0952380929705216,Reuters,"By: Reuters | Beijing | Published: September 18, 2018 1:17:21 pm “The growing trade dispute has hurt trading sentiment. The impact on economic growth is slowly dripping in, which again hurts oil prices,” Wang Xiao, head of crude research at Guotai Junan Futur… [+2608 chars]","Russia, the world's largest oil producer, and other producers in OPEC have kept in place a supply agreement to maintain prices while at the same time providing enough oil to the market.",2018-09-18T07:47:21Z,"{'id': None, 'name': 'Indianexpress.com'}",Oil prices drop globally as escalating US-China trade war clouds demand outlook,https://indianexpress.com/article/business/commodities/oil-prices-drop-globally-as-escalating-us-china-trade-war-clouds-demand-outlook-5361914/,https://images.indianexpress.com/2017/10/crude-oil.jpg?w=759
0,0.0,0,0.0,"Lucas Mearian, Lucas Mearian","Companies such as Amazon, Microsoft and Oracle will reap a financial windfall by offering blockchain as a service (BaaS), a market thats quickly growing as companies look for ways to use the distributed ledger technology without spending a lot of money. If ju… [+9208 chars]","Companies such as Amazon, Microsoft and Oracle will reap a financial windfall by offering blockchain as a service (BaaS), a market that’s quickly growing as companies look for ways to use the distributed ledger technology without spending a lot of money. If j…",2018-10-03T19:35:00Z,"{'id': None, 'name': 'Computerworld.com'}",Blockchain-as-a-service predicted to be $7B market,https://www.computerworld.com/article/3237465/enterprise-applications/blockchain-as-a-service-predicted-to-be-7b-market.html,https://images.techhive.com/images/article/2016/06/blockchain_2-100665006-large.3x2.jpg
0,0.0,0,0.0,Michael Grothaus,Richard Branson has told CNBC that Virgin Galactic will begin making space flights in the next several months. Virgin Galactic is Branson’s commercial spaceflight company that aims to begin taking paying customers to outer space. Branson founded Virgin Galact… [+859 chars],"And a ticket will only cost you $250,000. Richard Branson has told CNBC that Virgin Galactic will begin making space flights in the next several months. Virgin Galactic is Branson’s commercial spaceflight company that aims to begin taking paying customers to …",2018-10-09T06:32:11Z,"{'id': None, 'name': 'Fastcompany.com'}","Virgin Galactic will be in space in “weeks not months,” says Branson",https://www.fastcompany.com/90248524/virgin-galactic-will-be-in-space-in-weeks-not-months-says-branson?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcoexist%2Ffeed+%28Co.Exist%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/v1528728154/fcweb/0d-news-placeholder_oqxvpk.jpg"
1,-0.9999990000010001,0,0.022222221728395074,William Charles,"We have financial relationships with some of the products and services found on this website, we may be compensated if you choose to utilize any of these links when applying. We will only recommend the products that we believe are the best fit for you, the co… [+126 chars]","The Offer No direct link, offer sent out via e-mail. Subject line is ‘Get a $10 Bonus Offer’ Bank of America is offering some people a $10 bonus when they download the app and deposit a check or pay a bill using the app by December 2nd, 2018 Others have the s…",2018-10-02T22:32:37Z,"{'id': None, 'name': 'Doctorofcredit.com'}",[Targeted] Bank of America: $10 Bonus When You Pay A Bill Or Deposit A Check/Pay Credit Card,https://www.doctorofcredit.com/targeted-bank-of-america-10-bonus-when-you-pay-a-bill-or-deposit-a-check-pay-credit-card/,https://www.doctorofcredit.com/wp-content/uploads/2018/10/BOA-10-bonus-for-using-app.png
0,0.99999950000025,2,0.06249999804687507,,"When 20 of Bank of America s top executives met in the US last month to discuss the companys strategy, the burning issue high on the agenda was how to turn round its stuttering investment banking operation. During a record M&amp;A boom that has lifted most of… [+5096 chars]",Executives at US lender ‘hunker down’ after missing out on booming M&A market,2018-10-14T16:31:06Z,"{'id': 'financial-times', 'name': 'Financial Times'}",BofA’s investment bankers brace for shake-up,https://www.ft.com/content/042b5c3a-cf8f-11e8-a9f2-7574db66bcd5,https://www.ft.com/__origami/service/image/v2/images/raw/http%3A%2F%2Fprod-upp-image-read.ft.com%2Febc42764-c82f-11e8-86e6-19f5b7134d1c?source=next-opengraph&fit=scale-down&width=900
0,0.99999950000025,2,0.04651162682531101,SA Editor Liz Kiesche,Worldpay (NYSE: WP ) jumps 3.0% in premarket trading after Bank of America Merrill Lynch upgrades the stock to buy from neutral on increased confidence in Vantiv synergies. BofAML analyst Jason Kupferberg raises price target to $118 from $106. Source:TheFly. … [+137 chars],Worldpay (NYSE:WP) jumps 3.0%&nbsp;in premarket trading after Bank of America Merrill Lynch&nbsp;upgrades&nbsp;the stock to buy from neutral on increased confidence in Vantiv synergies.BofAML analyst,2018-10-03T13:02:35Z,"{'id': None, 'name': 'Seekingalpha.com'}",Worldpay gains 3% after Bank of America upgrades buy,https://seekingalpha.com/news/3394756-worldpay-gains-3-percent-bank-america-upgrades-buy,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png
2,-0.99999950000025,0,0.04347825992438566,SA Editor Gaurav Batavia,Bank of America (NYSE: BAC ): Q3 GAAP EPS of $0.66 beats by $0.04. Revenue of $22.78B (+4.3% Y/Y) beats by $150M. Shares -0.49% PM. Press Release Click to subscribe to real-time analytics on BAC Now read: Citigroup: Now We're Talking » Subscribe for full text… [+18 chars],Bank of America (NYSE:BAC): Q3 GAAP EPS of $0.66 beats by $0.04.Revenue of $22.78B (+4.3% Y/Y) beats by $150M.Shares -0.49% PM.Press Release,2018-10-15T10:57:20Z,"{'id': None, 'name': 'Seekingalpha.com'}","Bank of America beats by $0.04, beats on revenue",https://seekingalpha.com/news/3397190-bank-america-beats-0_04-beats-revenue,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png
0,0.9999990000010001,1,0.024999999375000016,ET Now,"Jayesh Mehta, MD, Bank of America Merrill Lynch (BofAML), firmly believes that the reduction in second half borrowing definitely is a big positive. Now, RBI 's policy call on October 5 will set the tone, he told ETNow. Edited excerpts: Do you expect to see a … [+2698 chars]","The government has to come to terms with GST coming in below Rs 1 lakh crore, the top BofAML official said.",2018-10-01T05:01:17Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Govt can always move buybacks to next year: Jayesh Mehta,https://economictimes.indiatimes.com/markets/expert-view/govt-can-always-move-buybacks-to-next-year-jayesh-mehta/articleshow/66023511.cms,"https://img.etimg.com/thumb/msid-66023595,width-1070,height-580,imgsize-289279,overlay-etmarkets/photo.jpg"
2,-0.99999950000025,0,0.06249999804687507,Options Markets,"For most of this year, the banking sector has been off of the radar for a large majority of the investment community. This has been understandable, given the fact that the Financial Select Sector SPDR ETF ( XLF ) has traded sideways (or even downward) for mos… [+6708 chars]",The banking sector has been asleep for most of the year (particularly through the summer period). But the Financial Select Sector SPDR Fund is now surging to si,2018-09-24T03:18:48Z,"{'id': None, 'name': 'Seekingalpha.com'}",Breakout Alert: Buy Bank Stocks,https://seekingalpha.com/article/4207792-breakout-alert-buy-bank-stocks,https://static3.seekingalpha.com/images/marketing_images/banks_credit_cards/bank_sign_2.jpeg
0,0.9999990000010001,1,0.023255813412655504,Reuters Editorial,"LONDON (Reuters) - HSBC ( HSBA.L ) has hired seven new bankers to expand its power, infrastructure and real estate businesses as part of a global push to serve clients across these industries, the investment bank said in a release on Thursday. It also reshuff… [+1743 chars]","HSBC has hired seven new bankers to expand its power, infrastructure and real estate businesses as part of a global push to serve clients across these industries, the investment bank said in a release on Thursday.",2018-10-04T13:39:22Z,"{'id': 'reuters', 'name': 'Reuters'}","HSBC bolsters infrastructure, power and real estate teams in expansion drive",https://www.reuters.com/article/us-hsbc-bank-plc-infrastructure-moves/hsbc-bolsters-infrastructure-power-and-real-estate-teams-in-expansion-drive-idUSKCN1ME1RM,https://s4.reutersmedia.net/resources/r/?m=02&d=20181004&t=2&i=1311201813&w=1200&r=LYNXNPEE93168
