Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
1,-0.9999990000010001,0,0.024999999375000016,Mark DeCambre,"Federal Reserve Chairman Jerome Powell has exacted a mighty toll from stock market investors this year, according to analysts from JPMorgan Chase &amp; Co. According to researchers led by quantitative analyst Marko Kolanovic, stocks have suffered around $1.5 … [+3691 chars]","Federal Reserve Chairman Jerome Powell has exacted a mighty toll from stock market investors this year, according to analysis from JPMorgan Chase & Co.",2018-10-03T21:33:08Z,"{'id': None, 'name': 'Marketwatch.com'}","The Tell: Fed Chairman Powell has cost stock-market investors $1.5 trillion in 2018, say JPMorgan analysts",https://www.marketwatch.com/story/fed-chairman-powell-has-cost-stock-market-investors-15-trillion-in-2018-say-jpmorgan-analysts-2018-10-03,http://s.marketwatch.com/public/resources/MWimages/MW-GF646_feddav_ZG_20180316110951.jpg
3,-0.49999987500003124,1,0.08510638116794934,MarketWatch,"JPMorgan Chase &amp; Co. analysts, led by cross-asset strategist John Normand, in a Sept. 21 research report, says investors should be prepared for the possibility of a major miscalculation by President Donald Trumps administration on trade. See full story. H… [+1132 chars]","JPMorgan Chase & Co. analysts, led by cross-asset strategist John Normand, in a Sept. 21 research report, says investors should be prepared for the possibility of a “major miscalculation” by President Donald Trump’s administration on trade.",2018-09-25T16:00:14Z,"{'id': None, 'name': 'Marketwatch.com'}","NewsWatch: Strong economy and stock market may lead Trump to ‘major miscalculation’, say JPMorgan analysts",https://www.marketwatch.com/story/strong-economy-and-stock-market-may-lead-trump-to-major-miscalculation-say-jpmorgan-analysts-2018-09-25,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
0,0.9999990000010001,1,0.027777777006172864,PETE WELLS,"But generous applications of produce dont always save the food from seeming a bit safe, conservative and slightly dated. Mr. Pfeifer, who spent eight years in the kitchen at Maialino, Mr. Meyers Roman-inspired restaurant, is now cooking French food in the pos… [+2798 chars]",This new French restaurant on the 60th floor of a financial district skyscraper strikes a surprisingly modest tone.,2018-10-09T16:15:26Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Restaurant Review: At Danny Meyer’s Manhatta, Only the View Tries to Dazzle",https://www.nytimes.com/2018/10/09/dining/manhatta-restaurant-review.html,https://static01.nyt.com/images/2018/10/10/dining/10Rest1/merlin_144637122_a0b208a7-8fa7-4ae0-ad4a-eb707636aff5-facebookJumbo.jpg
0,0.9999990000010001,1,0.030303029384756687,Matt Egan,"""Jamie would make a phenomenal president,"" Cohn said on Monday. Cohn, who clashed with Trump over trade policy before leaving the administration in April, said his time in Washington showed him that there are similarities between running the country and leadi… [+1971 chars]","Gary Cohn, President Donald Trump's former top economic adviser, believes JPMorgan Chase CEO Jamie Dimon would be a perfect fit for the White House.",2018-09-18T01:12:08Z,"{'id': 'cnn', 'name': 'CNN'}",Gary Cohn: Jamie Dimon would be 'phenomenal' president,https://money.cnn.com/2018/09/17/news/gary-cohn-jamie-dimon-president/index.html,https://i2.cdn.turner.com/money/dam/assets/180307093433-gary-cohn-780x439.jpg
2,-0.99999950000025,0,0.0476190464852608,Imani Moise,(Reuters) - Media companies are pulling out of a Saudi investment conference as outrage grows over the journalist who went missing inside a Saudi consulate in Turkey earlier this month. Economist Editor-In-Chief Zanny Minton Beddoes will not participate in th… [+2355 chars],Media companies are pulling out of a Saudi investment conference as outrage grows over the journalist who went missing inside a Saudi consulate in Turkey earlier this month.,2018-10-11T21:10:10Z,"{'id': 'reuters', 'name': 'Reuters'}","Media companies, journalists drop out of Saudi event after Khashoggi disappearance",https://www.reuters.com/article/us-saudi-politics-dissident-conference/media-companies-journalists-drop-out-of-saudi-event-after-khashoggi-disappearance-idUSKCN1ML2XM,https://s3.reutersmedia.net/resources/r/?m=02&d=20181011&t=2&i=1313753654&w=1200&r=LYNXNPEE9A217
2,-0.99999950000025,0,0.05555555401234573,Rachel Louise Ensign,"﻿ BAC 0.35% Bank of America Corp.s BAC 0.35% purchase of Merrill Lynch &amp; Co., struck on the panic-filled 2008 weekend that Lehman Brothers failed, was supposed to make the lender a top-flight global investment bank. A decade later, the bank is struggling … [+7495 chars]","Bank of America’s purchase of Merrill Lynch was supposed to make it a top-flight global investment bank. A decade later, it is struggling to make good on that promise.",2018-10-13T11:06:26Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Bank of America Is Missing Out,https://www.wsj.com/articles/bank-of-america-is-missing-out-on-wall-streets-boom-1539428400,https://images.wsj.net/im-30290/social
4,0.11111109876543349,5,0.19148935762788602,Stephen Culp,"NEW YORK (Reuters) - The S&amp;P 500 and the Dow Jones industrial average rose on Wednesday, with the Dow hitting its highest closing level since late January as rising Treasury yields boosted the financial sector and trade worries subsided. The tech-heavy Na… [+2934 chars]","The S&P 500 and the Dow Jones industrial average rose on Wednesday, with the Dow hitting its highest closing level since late January as rising Treasury yields boosted the financial sector and trade worries subsided.",2018-09-19T20:42:33Z,"{'id': 'reuters', 'name': 'Reuters'}","S&P 500, Dow up as rising treasury yields boost banks",https://www.reuters.com/article/us-usa-stocks/sp-500-dow-up-as-rising-treasury-yields-boost-banks-idUSKCN1LZ1IN,https://s3.reutersmedia.net/resources/r/?m=02&d=20180919&t=2&i=1306052027&w=1200&r=LYNXNPEE8I1T7
6,-0.7142856122449125,1,0.12280701538935061,Dakin Campbell,"The list goes on and on. Jamie Dimon, the CEO of JPMorgan Chase, took to the company's earnings press release Friday to warn investors about the growing risk of economic and geopolitical uncertainties, ending the first part of his statement with a dire warnin… [+1979 chars]","JPMorgan CEO Jamie Dimon warned investors about the growing economic and geopolitical risks on Friday during the bank's third quarter earnings. Dimon's warning comes at the conclusion of a week when stock and bond markets fell the most in months, without any …",2018-10-12T12:52:23Z,"{'id': 'business-insider', 'name': 'Business Insider'}",“It seems to be deteriorating a bit”: JPMorgan’s Dimon says he wouldn’t ignore a whole host of geopolitical risks facing markets (JPM),https://www.businessinsider.com/jpmorgans-dimon-warns-on-geopolitical-risks-2018-10,
0,0.0,0,0.0,,"San Francisco (AFP) - Drivers for Uber, Lyft and other US ridesharing services have seen their incomes fall by half in recent years as more people get behind the wheel, according to a study released Monday. The report by US banking giant JPMorgan Chase, based… [+2084 chars]","Drivers for Uber, Lyft and other US ridesharing services have seen their incomes fall by half in recent years as more people get behind the wheel, according to a study released Monday. The report by US banking giant JPMorgan Chase, based on deposits received …",2018-09-24T21:22:46Z,"{'id': None, 'name': 'Yahoo.com'}","Drivers for Uber, Lyft see incomes fall as participation jumps",https://www.yahoo.com/news/drivers-uber-lyft-see-incomes-fall-participation-jumps-212246005.html,https://s.yimg.com/uu/api/res/1.2/TStwPfV8multXEI6QvpAbw--~B/aD02OTg7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/Part-GTY-1007905058-1-1-0.jpg
0,0.0,0,0.0,Ruth Reader,"Uber has for a long time maintained that it is a platform not intended for full-time work. But for the duration of Uber’s existence, a stubborn minority of drivers have used the platform for full-time work. Now a new survey from JPMorgan Chase indicates that … [+2109 chars]","In 2017, ride-hail drivers earned half what they earned in 2012 and 2013. Uber has for a long time maintained that it is a platform not intended for full-time work. But for the duration of Uber’s existence, a stubborn minority of drivers have used the platfor…",2018-09-24T17:05:01Z,"{'id': None, 'name': 'Fastcompany.com'}",Driving for Uber and Lyft full-time is getting harder,https://www.fastcompany.com/90240917/driving-for-uber-and-lyft-full-time-is-getting-harder?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2018/09/p-1-working-for-uber-and-lyft-full-time-is-getting-harder.jpg"
4,-0.599999880000024,1,0.10416666449652782,ABC News,Now Playing: Whale breaches water close to boat off NH coast Now Playing: Fishermen rescued after whale flips boat Now Playing: Eyewitnesses recount shark attack Now Playing: Kavanaugh's Supreme Court Nomination may be delayed Now Playing: Reporter's Notebook… [+1152 chars],Whale watchers squeal with delight as three surfacing humpbacks leap out of the water almost simultaneously in rare triple breach right next to their boat.,2018-09-17T10:33:32Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Rare triple whale breach close to boat stuns onlookers,https://abcnews.go.com/US/video/rare-triple-whale-breach-close-boat-stuns-onlookers-57874558,https://s.abcnews.com/images/US/180917_vod_whale_hpMain_16x9_992.jpg
1,-0.9999990000010001,0,0.021276595291987336,BeauHD,"The average monthly payments to those who worked for a transportation app in a given month declined to $783 from $1,469. Meanwhile, people working for leasing apps -- Airbnb, Turo, Parklee and other apps that let you rent assets like your home, car or parking… [+732 chars]","According to a new study by the JPMorgan Chase Instittue, drivers who transport people via apps (e.g. Uber, Lyft, Uber Eats, Postmates) made 53 percent less in 2017 than they did in 2013. Recode reports: The average monthly payments to those who worked for a …",2018-09-25T02:05:00Z,"{'id': None, 'name': 'Slashdot.org'}",Uber Drivers and Other Gig Economy Workers Are Earning Half What They Did Five Years Ago,https://news.slashdot.org/story/18/09/24/2337232/uber-drivers-and-other-gig-economy-workers-are-earning-half-what-they-did-five-years-ago,https://a.fsdn.com/sd/topics/money_64.png
2,0.199999960000008,3,0.14285713877551032,Shreyashi   Sanyal,"(Reuters) - Wall Street climbed more than 1 percent on Friday following its worst two-day slide in eight months, with technology and other high-growth stocks leading a fight back. Ten of the 11 major S&amp;P sectors were higher, led by the technology sector’s… [+3061 chars]","Wall Street climbed more than 1 percent on Friday following its worst two-day slide in eight months, with technology and other high-growth stocks leading a fight back.",2018-10-12T14:36:15Z,"{'id': 'reuters', 'name': 'Reuters'}",Tech stocks lead Wall Street's bounce after two-day slide,https://www.reuters.com/article/us-usa-stocks/tech-stocks-lead-wall-streets-bounce-after-two-day-slide-idUSKCN1MM1DU,https://s4.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314004678&w=1200&r=LYNXNPEE9B0V8
4,-0.33333327777778704,2,0.13636363326446288,Sinéad Carew,"NEW YORK (Reuters) - The U.S. benchmark S&amp;P 500 stock index snapped a six-day losing streak on Friday as technology stocks recovered after a week of losses, with investors looking for bargains ahead of the third quarter earnings reporting season. Even the… [+3569 chars]","The U.S. benchmark S&P 500 stock index snapped a six-day losing streak on Friday as technology stocks recovered after a week of losses, with investors looking for bargains ahead of the third quarter earnings reporting season.",2018-10-12T20:53:20Z,"{'id': 'reuters', 'name': 'Reuters'}",Wall St. rebounds with technology stocks leading the way,https://www.reuters.com/article/us-usa-stocks/wall-st-rebounds-with-technology-stocks-leading-the-way-idUSKCN1MM1DU,https://s3.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314057399&w=1200&r=LYNXNPEE9B1H7
2,-0.99999950000025,0,0.05263157756232691,Shreyashi   Sanyal,"(Reuters) - Wall Street rose on Friday after a bounce in technology and other high-growth stocks led a fight back from its worst two-day slide in eight months, while early gains from strong earnings of the biggest U.S. lenders faded. PNC Financial ( PNC.N ) l… [+3194 chars]","Wall Street rose on Friday after a bounce in technology and other high-growth stocks led a fight back from its worst two-day slide in eight months, while early gains from strong earnings of the biggest U.S. lenders faded.",2018-10-12T18:03:57Z,"{'id': 'reuters', 'name': 'Reuters'}",Wall St. supported by tech bounce after two-day slump,https://www.reuters.com/article/us-usa-stocks/wall-st-supported-by-tech-bounce-after-two-day-slump-idUSKCN1MM1DU,https://s3.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314057399&w=1200&r=LYNXNPEE9B1H7
3,-0.9999996666667778,0,0.08108107888970058,Imani Moise,NEW YORK/DUBAI (Reuters) - Media companies are pulling out of a Saudi investment conference because of growing outrage over the disappearance of a prominent Saudi journalist in Turkey. Economist Editor-In-Chief Zanny Minton Beddoes will not participate in the… [+3345 chars],Media companies are pulling out of a Saudi investment conference because of growing outrage over the disappearance of a prominent Saudi journalist in Turkey.,2018-10-12T01:52:33Z,"{'id': 'reuters', 'name': 'Reuters'}","Media companies, executives drop out of Saudi event over missing journalist",https://www.reuters.com/article/us-saudi-politics-dissident-conference/media-companies-executives-drop-out-of-saudi-event-over-missing-journalist-idUSKCN1ML2XM,https://s3.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1313817762&w=1200&r=LYNXNPEE9A217
3,0.0,3,0.15789473268698073,Reuters Editorial,"(Reuters) - Wells Fargo &amp; Co ( WFC.N ) posted a 32 percent jump in quarterly profit on Friday, as the bank gave out more personal and automobile loans, and made headway in its cost-cutting plan. Wells has been striving to rebuild its reputation with custo… [+2947 chars]","Wells Fargo & Co posted a 32 percent jump in quarterly profit on Friday, as the bank gave out more personal and automobile loans, and made headway in its cost-cutting plan.",2018-10-12T14:21:22Z,"{'id': 'reuters', 'name': 'Reuters'}","Wells Fargo profit rises, cost cuts paying off",https://www.reuters.com/article/us-wells-fargo-results/wells-fargo-profit-rises-cost-cuts-paying-off-idUSKCN1MM1HZ,https://s3.reutersmedia.net/resources/r/?m=02&d=20181012&t=2&i=1314017734&w=1200&r=LYNXNPEE9B0Y5
0,0.9999990000010001,1,0.030303029384756687,,"DIMON So while Im proud of that, you know, 30 percent of our V.P.s it probably should be 50 percent. And theres a reason for that. And our people are pushing me about why. You know, and its pay, promotion, opportunity, they dont like their boss. BLUMENSTEIN S… [+1055 chars]","Jamie Dimon, chief executive of JPMorgan Chase, with Rebecca Blumenstein, deputy managing editor of The New York Times, at the New Rules Summit on Thursday.",2018-09-30T20:43:52Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Are More Women in the Future of JPMorgan Chase?,https://www.nytimes.com/2018/09/30/us/jamie-dimon-new-rules.html,https://static01.nyt.com/images/2018/10/01/autossell/01dimon/01dimon-facebookJumbo.jpg
0,0.0,0,0.0,BeauHD,"Using Ridester's low-end estimate of $5 per hour in vehicle costs, drivers would bring in $9.73 per hour and potentially much less. That implies a driver working 40 hours per week would make an annual salary of almost $31,000 before vehicle expenses, and abou… [+723 chars]","Echoing a similar study by the JPMorgan Chase Institute, a new study finds the median hourly pay with tip for Uber drivers in the U.S. is $14.73, which includes tips and excludes expenses like insurance, gas and car depreciation incurred while working. The st…",2018-10-03T02:10:00Z,"{'id': None, 'name': 'Slashdot.org'}","Half of US Uber Drivers Make Less Than $10 An Hour After Vehicle Expenses, Study Says",https://news.slashdot.org/story/18/10/02/2319221/half-of-us-uber-drivers-make-less-than-10-an-hour-after-vehicle-expenses-study-says,https://a.fsdn.com/sd/topics/money_64.png
2,-0.99999950000025,0,0.040816325697626006,Seamus Bellamy,"Making a living as an Uber or Lyft driver can be tough. An over saturated market, having too few people in need of your services, paying to maintain your ride and the high cost of gas can all take a serious bite out of a driver's bottom line. From Gizmodo : E… [+3174 chars]","Making a living as an Uber or Lyft driver can be tough. An over saturated market, having too few people in need of your services, paying to maintain your ride and the high cost of gas can all take a serious bite out of a driver's bottom line. From Gizmodo : E…",2018-09-25T02:12:11Z,"{'id': None, 'name': 'Boingboing.net'}",Relying on a ridesharing gig to make money ain't what it used to be,https://boingboing.net/2018/09/24/relying-on-a-ridesharing-gig-t.html,https://media.boingboing.net/wp-content/uploads/2018/09/Uber_self-driving_car2.jpg
2,-0.33333322222225925,1,0.14999999250000037,,"LAME-DUCK periods can last for only so long. It was clear beforehand that a Goldman Sachs earnings call this week would be packed with questions about succession. When would the chief executive, Lloyd Blankfein, step down? (He had said in March he was leaving… [+4106 chars]","He is replacing Lloyd Blankfein, stepping down after steering the bank through the financial crisis",2018-09-18T13:25:14Z,"{'id': 'the-economist', 'name': 'The Economist'}",David Solomon will be the new CEO of Goldman Sachs,https://www.economist.com/finance-and-economics/2018/07/19/david-solomon-will-be-the-new-ceo-of-goldman-sachs,https://cdn.static-economist.com/sites/default/files/images/print-edition/20180721_FNP005_1.jpg
4,-0.9999997500000625,0,0.09090908884297526,Patrick Wintour Diplomatic editor,The sponsors of a major Saudi investor event to be held in Riyadh later this month are facing calls to end their involvement in the conference after allegations of the kingdoms connection to the disappearance and possible death of the dissident journalist Jam… [+2880 chars],New York Times pulls out of ‘Davos in the Desert’ conference over missing journalist The sponsors of a major Saudi investor event to be held in Riyadh later this month are facing calls to end their involvement in the conference after allegations of the kingdo…,2018-10-11T14:22:20Z,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Jamal Khashoggi case: sponsors urged to pull out of key Saudi event,https://www.theguardian.com/world/2018/oct/11/jamal-khashoggi-case-sponsors-urged-to-pull-out-of-key-saudi-event-conference,https://i.guim.co.uk/img/media/847e2f55fce4f3d8ca2d0efe7d4c43c35ae411ce/0_241_5580_3349/master/5580.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly9hc3NldHMuZ3VpbS5jby51ay9pbWFnZXMvb3ZlcmxheXMvZDM1ODZhNWVmNTc4MTc1NmQyMWEzYjYzNWU1MTcxNDEvdGctZGVmYXVsdC5wbmc&s=06452c4a91d326497b5736981c083f69
0,0.9999990000010001,1,0.030303029384756687,"newsfeedback@fool.com (Matthew Frankel, CFP)","JPMorgan Chase ( NYSE:JPM ) kicked off earnings season by being the first of the big banks to release its latest results on Friday morning. The company definitely set a positive tone: Not only did JPMorgan Chase beat estimates on the top and bottom lines, but… [+2859 chars]","The big bank beat estimates, and results looked strong throughout most of its business.",2018-10-12T14:54:19Z,"{'id': None, 'name': 'Fool.com'}",JPMorgan Chase Kicks Off Earnings Season on a High Note,https://www.fool.com/investing/2018/10/12/jpmorgan-chase-kicks-off-earnings-season-on-a-high.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496841%2Fjpm-media-hires.jpg&h=630&w=1200&op=resize
1,0.0,1,0.05882352768166096,newsfeedback@fool.com (Jim Crumly),"Stocks staged a partial rebound Friday after sharp declines earlier in the week. The Dow Jones Industrial Average ( DJINDICES:^DJI ) and the S&amp;P 500 ( SNPINDEX:^GSPC ) opened higher, then sank near midday, but turned around and rose strongly in the last h… [+3380 chars]","The major benchmarks recovered some ground to close a miserable week for stocks, with JPMorgan Chase and Wells Fargo among the first to report third-quarter earnings.",2018-10-12T21:03:50Z,"{'id': None, 'name': 'Fool.com'}",What Happened in the Stock Market Today,https://www.fool.com/investing/2018/10/12/what-happened-in-the-stock-market-today.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496877%2Fgettyimages-987213390.jpg&h=630&w=1200&op=resize
2,-0.99999950000025,0,0.05263157756232691,Emily Glazer,"JPMorgan Chase &amp; Co. is laying off about 400 employees in its consumer mortgage banking division as parts of the market slow down, people familiar with the matter said. The bank JPM, -0.76% one of the largest mortgage lenders with about 34,000 mortgage-ba… [+1191 chars]","J.P. Morgan Chase is laying off about 400 employees in its consumer mortgage banking division as parts of the market slow down, The Wall Street Journal reported, citing people familiar with the matter.",2018-10-05T15:45:05Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",The Wall Street Journal: J.P. Morgan Chase laying off about 400 mortgage employees in 3 states,https://www.wsj.com/articles/jpmorgan-chase-laying-off-about-400-mortgage-employees-1538748193,http://s.marketwatch.com/public/resources/MWimages/MW-FG893_jpm_MG_20170301100024.jpg
