Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
0.0,0.0,0.0,0.0,Reuters Editorial,"TIANJIN, China (Reuters) - Jack Ma, co-founder of Chinese e-tech giant Alibaba Group Holding Ltd ( BABA.N ), said on Thursday that people should make preparations for 20 years of China-U.S. trade frictions. The economic situation is not good, and that could l… [+509 chars]","Jack Ma, co-founder of Chinese e-tech giant Alibaba Group Holding Ltd , said on Thursday that people should make preparations for 20 years of China-U.S. trade frictions.",2018-09-20T03:41:57Z,"{'id': 'reuters', 'name': 'Reuters'}",Alibaba's Jack Ma says people should prepare for 20 years of China-U.S. trade war,https://www.reuters.com/article/us-usa-trade-china-alibaba-tradewar/alibabas-jack-ma-says-people-should-prepare-for-20-years-of-china-u-s-trade-war-idUSKCN1M00CG,https://s4.reutersmedia.net/resources/r/?m=02&d=20180920&t=2&i=1306218117&w=1200&r=LYNXNPEE8J07U
0.0,0.0,0.0,0.0,Reuters Editorial,"HANGZHOU, China (Reuters) - Alibaba Group Holding Ltd ( BABA.N ) will set up a dedicated chip subsidiary and aims to launch its first self-developed AI inference chip in the second half of 2019 that could be used for autonomous driving, smart cities and logis… [+926 chars]","Alibaba Group Holding Ltd will set up a dedicated chip subsidiary and aims to launch its first self-developed AI inference chip in the second half of 2019 that could be used for autonomous driving, smart cities and logistics.",2018-09-19T06:38:25Z,"{'id': 'reuters', 'name': 'Reuters'}",China's Alibaba doubles down on chips amid cloud computing push,https://www.reuters.com/article/us-china-alibaba/chinas-alibaba-doubles-down-on-chips-amid-cloud-computing-push-idUSKCN1LZ0PR,https://s4.reutersmedia.net/resources/r/?m=02&d=20180919&t=2&i=1305887901&w=1200&r=LYNXNPEE8I0JZ
0.0,0.0,0.0,0.0,Gayatri Suroyo,"NUSA DUA, Indonesia (Reuters) - Jack Ma, executive chairman of China’s Alibaba Group Holding, said on Saturday he plans to open an institute to train thousands of tech entrepreneurs in Indonesia, where he is already an adviser to the government on e-commerce.… [+1822 chars]","Jack Ma, executive chairman of China's Alibaba Group Holding, said on Saturday he plans to open an institute to train thousands of tech entrepreneurs in Indonesia, where he is already an adviser to the government on e-commerce.",2018-10-13T08:20:54Z,"{'id': 'reuters', 'name': 'Reuters'}",Alibaba's Jack Ma to open institute for tech entrepreneurs in Indonesia,https://www.reuters.com/article/us-imf-worldbank-tech-alibaba/alibabas-jack-ma-to-open-institute-for-tech-entrepreneurs-in-indonesia-idUSKCN1MN08U,https://s3.reutersmedia.net/resources/r/?m=02&d=20181013&t=2&i=1314271062&w=1200&r=LYNXNPEE9C04K
0.0,0.9999996666667778,3.0,0.07317072992266513,Bloomberg,"PARIS, France — L’Oréal SA is setting itself up to capitalise on the forgotten half of China’s cosmetics market: men. L’Oréal China, an arm of the Paris-based beauty company, is teaming with Alibaba Group Holding Ltd.’s Tmall to focus on China’s male-grooming… [+976 chars]",The Chinese arm of the beauty company is teaming with Alibaba to focus on China’s male-grooming industry.,2018-09-28T09:42:19Z,"{'id': None, 'name': 'Businessoffashion.com'}",L'Oréal China Sees Opportunity in Makeovers for Millions of Men,https://www.businessoffashion.com/articles/news-analysis/loreal-china-sees-opportunity-in-makeovers-for-millions-of-men,https://images.businessoffashion.com/site/uploads/2018/02/shutterstock_492675739.jpg?crop=faces%2Centropy&fit=crop&max-h=512&w=1024
0.0,0.0,0.0,0.0,,"TIANJIN, China (Reuters) - Jack Ma, co-founder of Chinese e-tech giant Alibaba Group Holding Ltd (BABA.N), said on Thursday that people should make preparations for 20 years of China-U.S. trade frictions. The economic situation is not good, and that could las… [+509 chars]","TIANJIN, China (Reuters) - Jack Ma, co-founder of Chinese e-tech giant Alibaba Group Holding Ltd (BABA.N), said on Thursday that people should make preparations for 20 years of China-U.S. trade frictions. ...",2018-09-20T07:42:20Z,"{'id': None, 'name': 'Yahoo.com'}",Alibaba's Jack Ma says people should prepare for 20 years of China-U.S. trade war,https://finance.yahoo.com/news/alibabas-jack-ma-says-people-034143214.html,
1.0,-0.9999990000010001,0.0,0.022727272210743815,"Yasheng Huang, NY Times","Earlier this month, Jack Ma announced that he was stepping down as executive chairman of Alibaba Group Holding Ltd, the world’s largest e-commerce company. His decision caught many by surprise. Read Full Article »","Yasheng Huang, NY Times Earlier this month, Jack Ma announced that he was stepping down as executive chairman of Alibaba Group Holding Ltd, the world’s largest e-commerce company. His decision caught many by surprise.",2018-10-02T13:08:03Z,"{'id': None, 'name': 'Realclearpolitics.com'}",Jack Ma Is Retiring. Is China's Economy Losing Steam?,https://www.realclearpolitics.com/2018/10/02/jack_ma_is_retiring_is_china039s_economy_losing_steam_454773.html,https://assets.realclear.com/images/46/461373_5_.jpg
1.0,-0.9999990000010001,0.0,0.023255813412655504,Reuters Editorial,BEIJING (Reuters) - Chinese short-term rental firm Xiaozhu.com said on Wednesday it has raised nearly $300 million in a funding round led by Jack Ma’s Yunfeng Capital. The company did not disclose its new valuation but said that following this round it is wor… [+196 chars],Chinese short-term rental firm Xiaozhu.com said on Wednesday it has raised nearly $300 million in a funding round led by Jack Ma's Yunfeng Capital.,2018-10-10T02:44:00Z,"{'id': 'reuters', 'name': 'Reuters'}",Chinese short-term rental firm Xiaozhu.com raises nearly $300 million,https://www.reuters.com/article/us-xiaozhu-fundraising/chinese-short-term-rental-firm-xiaozhu-com-raises-nearly-300-million-idUSKCN1MK085,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png
6.0,-0.9999998333333611,0.0,0.10909090710743806,,"Alibaba Group Holding Ltd. co-founder Jack Ma said his promise to create 1 million jobs in the U.S. is impossible to fulfill because of the U.S.-China trade war, a setback in one high-profile effort for deeper cooperation between the world’s two largest econo… [+1981 chars]","Alibaba Group Holding Ltd. co-founder Jack Ma said his promise to create 1 million jobs in the U.S. is impossible to fulfill because of the U.S.-China trade war, a setback in one high-profile effort for deeper cooperation between the world’s two largest econo…",2018-09-19T23:25:50Z,"{'id': None, 'name': 'Yahoo.com'}",Jack Ma Says He Can’t Create 1 Million U.S. Jobs After All,https://finance.yahoo.com/news/jack-ma-says-t-create-232550579.html,https://s.yimg.com/uu/api/res/1.2/jiRakirAU0IIgZX1Z7A05Q--~B/aD04MDA7dz0xMjAwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://globalfinance.zenfs.com/en_us/News/Reuters/f6d59c6c636b0ca70060f175eb095e82
0.0,0.0,0.0,0.0,Yoko Kubota,"Chinese technology tycoon Jack Ma is recanting his promise to create one million jobs in the U.S., citing the trade spat between the world’s two biggest economies. The executive chairman of Alibaba Group Holding Ltd. made the pledge when he met with then-Pres… [+2251 chars]","Chinese technology tycoon Jack Ma is recanting his promise to create one million jobs in the U.S., citing the trade spat between the world’s two biggest economies.",2018-09-20T10:51:44Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Alibaba's Ma Recants Promise to Create One Million U.S. Jobs,https://www.wsj.com/articles/alibabas-jack-ma-discards-promise-to-create-one-million-jobs-in-u-s-1537428419,https://images.wsj.net/im-27233/social
8.0,-0.9999998750000157,0.0,0.18604650730124403,Reuters Editorial,SHANGHAI (Reuters) - JD.com ( JD.O ) CEO Richard Liu will no longer attend a high-profile state-run tech forum in Shanghai this week - an absence that comes after he was arrested on suspicion of rape in the United States last month. Liu was arrested on Aug. 3… [+956 chars],JD.com CEO Richard Liu will no longer attend a high-profile state-run tech forum in Shanghai this week - an absence that comes after he was arrested on suspicion of rape in the United States last month.,2018-09-17T02:10:07Z,"{'id': 'reuters', 'name': 'Reuters'}",JD.com CEO to no longer attend China AI forum after allegation of rape,https://www.reuters.com/article/us-jd-com-ceo/jd-com-ceo-to-no-longer-attend-china-ai-forum-after-allegation-of-rape-idUSKCN1LX04G,https://s3.reutersmedia.net/resources/r/?m=02&d=20180917&t=2&i=1305110276&w=1200&r=LYNXNPEE8G02M
4.0,-0.9999997500000625,0.0,0.09999999750000006,Evan Selleck,"A major breach has been discovered in China related to Apple IDs, along with WeChat and AliPay accounts linked to those Apple IDs. As was initially reported this week from The Wall Street Journal, it was recently discovered that thieves were able to get their… [+1824 chars]","A major breach has been discovered in China related to Apple IDs, along with WeChat and AliPay accounts linked to those Apple IDs. As was initially reported this week from The Wall Street Journal, it was recently discovered that thievesaaa",2018-10-11T14:13:54Z,"{'id': None, 'name': 'Iphonehacks.com'}",Stolen Apple IDs Led to Customers in China Having Money Stolen From Connected WeChat Pay and AliPay Accounts,http://www.iphonehacks.com/2018/10/stolen-apple-ids-money-theft-china.html,http://cdn.iphonehacks.com/wp-content/uploads/2015/01/image-Apple-logo-red.jpg
0.0,0.0,0.0,0.0,Bloomberg,"By: Bloomberg | Published: October 10, 2018 3:18:00 pm The push into AI and the cloud marks Huaweis attempt to build a Chinese technology empire that can compete against the worlds top players – an effort thats raised hackles in the US. (Image Source: Bloombe… [+2447 chars]","Chinese’s largest telecommunications gear and mobile phone maker Huawei unveiled its latest Ascend series chips, machine-learning capable processors.",2018-10-10T09:48:00Z,"{'id': None, 'name': 'Indianexpress.com'}","China’s Huawei takes aim at Qualcomm, Nvidia with new AI chips",https://indianexpress.com/article/technology/tech-news-technology/chinas-huawei-takes-aim-at-qualcomm-nvidia-with-new-ai-chips-5395692/,https://images.indianexpress.com/2018/10/huawei-chips-copy.jpg?w=759
6.0,-0.9999998333333611,0.0,0.11111110905349798,Stella Yifan Xie,"Alipay, the payments affiliate of e-commerce giant Alibaba Group Holding Ltd. BABA -5.89%, in recent days posted an online notice warning iPhone users, and saying some customers had lost money as a result. Alipay said it has asked Apple multiple times to pinp… [+2627 chars]","Hackers Using Stolen APPLE IDs to Swipe Cash... (First column, 9th story, link ) Related stories: WEB TROUBLES: Teens force girl to eat vomit, burned with cigarettes on SNAPCHAT... Secret AMAZON AI recruiting tool showed bias against women... Echo, GOOGLE Hom…",2018-10-11T13:07:43Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Hackers Using Stolen APPLE IDs to Swipe Cash...,https://www.wsj.com/articles/stolen-apple-ids-in-china-lead-to-mobile-payment-pilfering-1539261826,https://images.wsj.net/im-30402/social
2.0,-0.99999950000025,0.0,0.0392156855055748,David Marshall,"Alibaba Group Holding Limited announced today a series of smart mobility initiatives in partnership with auto brands and technology service providers. The announcement was made during The Cloud Computing Conference, the company's largest technology showcase, … [+3505 chars]","Alibaba Group Holding Limited announced today a series of smart mobility initiatives in partnership with auto brands and technology service providers. The announcement was made during The Cloud Computing Conference, the company's largest technology showcase,",2018-09-20T12:58:00Z,"{'id': None, 'name': 'Vmblog.com'}",Alibaba Announces Smart Mobility Initiatives with Partners,http://vmblog.com/archive/2018/09/20/alibaba-announces-smart-mobility-initiatives-with-partners.aspx,
0.0,0.0,0.0,0.0,,"NUSA DUA, Indonesia: Jack Ma, executive chairman of China's Alibaba Group Holding, said on Saturday he plans to open an institute to train thousands of tech entrepreneurs in Indonesia, where he is already an adviser to the government on e-commerce. Ma did not… [+1859 chars]","Jack Ma, executive chairman of China's Alibaba Group Holding, said on Saturday he plans to open an institute to train thousands of tech entrepreneurs in Indonesia, where he is already an adviser to the government on e-commerce.",2018-10-13T09:25:29Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Alibaba's Jack Ma to open institute for tech entrepreneurs in Indonesia,https://www.channelnewsasia.com/news/technology/alibaba-s-jack-ma-to-open-institute-for-tech-entrepreneurs-in-indonesia-10823934,http://www.channelnewsasia.com/image/10823932/16x9/991/557/293ec342e90ab76363ca0ee73a1e7766/Hm/alibaba-group-co-founder-and-executive-chairman-jack-ma-gestures-during-a-seminar-at-the-international-monetary-fund---world-bank-annual-meeting-2018-in-nusa-dua-2.jpg
0.0,0.0,0.0,0.0,,"HANGZHOU, China: Alibaba Group Holding Ltd will set up a dedicated chip subsidiary and aims to launch its first self-developed AI inference chip in the second half of 2019 that could be used for autonomous driving, smart cities and logistics. The Chinese firm… [+948 chars]","Alibaba Group Holding Ltd will set up a dedicated chip subsidiary and aims to launch its first self-developed AI inference chip in the second half of 2019 that could be used for autonomous driving, smart cities and logistics.",2018-09-19T06:41:59Z,"{'id': None, 'name': 'Channelnewsasia.com'}",China's Alibaba doubles down on chips amid cloud computing push,https://www.channelnewsasia.com/news/technology/china-s-alibaba-doubles-down-on-chips-amid-cloud-computing-push-10736178,http://www.channelnewsasia.com/image/10736176/16x9/991/557/63f95ec8de0b9febef64df4ec62ca0a2/sb/file-photo--an-employee-is-seen-behind-a-glass-wall-with-the-logo-of-alibaba-at-the-company-s-headquarters-on-the-outskirts-of-hangzhou--zhejiang-province-1.jpg
0.0,0.0,0.0,0.0,,"HANGZHOU, China (Reuters) - Alibaba Group Holding Ltd will set up a dedicated chip subsidiary and aims to launch its first self-developed AI inference chip in the second half of 2019 that could be used for autonomous driving, smart cities and logistics. The C… [+917 chars]","Alibaba Group Holding Ltd will set up a dedicated chip subsidiary and aims to launch its first self-developed AI inference chip in the second half of 2019 that could be used for autonomous driving, smart cities and logistics. The Chinese firm said at an event…",2018-09-19T06:35:54Z,"{'id': None, 'name': 'Yahoo.com'}",China's Alibaba doubles down on chips amid cloud computing push,https://www.yahoo.com/news/chinas-alibaba-doubles-down-chips-amid-cloud-computing-063554972--finance.html,https://s.yimg.com/uu/api/res/1.2/7pvarpO8N_cMjQrRUjbnFg--~B/aD0yOTA7dz00NTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/News/Reuters/2018-09-19T063554Z_1_LYNXNPEE8I0JO_RTROPTP_2_MEXICO-ALIBABA.JPG
2.0,0.33333327777778704,4.0,0.12765957175192402,Bloomberg,"(Bloomberg) --A little more than a year ago, China released an aggressive plan to become the world’s leading artificial intelligence player. But with its technological dependence on the U.S. laid bare, it’s now promoting a softer approach, calling for all nat… [+2633 chars]","A little more than a year ago, China released an aggressive plan to become the world’s leading artificial intelligence player. But with its technological dependence on the U.S. laid bare, it’s now promoting a softer approach, calling for all nations to join h…",2018-09-17T16:39:27Z,"{'id': 'bloomberg', 'name': 'Bloomberg'}",China Calls for Borderless Research to Promote AI Development,https://www.bloomberg.com/news/articles/2018-09-17/china-calls-for-borderless-research-to-promote-ai-development,https://www.itprotoday.com/sites/itprotoday.com/files/chinese-ai-hero.jpg
0.0,0.0,0.0,0.0,"Trefis Team, Contributor, Trefis Team, Contributor https://www.forbes.com/sites/greatspeculations/people/trefis/","Share to facebook Share to twitter Share to linkedin A monitor displays Alibaba Group Holding Ltd. signage on the floor of the New York Stock Exchange (NYSE) in New York, U.S., on Monday, Sept. 10, 2018. Photographer: Michael Nagle/Bloomberg Alibaba has repor… [+7858 chars]","Alibaba has reported strong revenue growth across segments in recent years. While the company has continued to grow organically in most businesses in which it operates, acquisitions have also added to the company’s top line growth.",2018-09-19T12:44:00Z,"{'id': None, 'name': 'Forbes.com'}",How Much Will International Commerce Contribute To Alibaba's Top-Line Growth?,https://www.forbes.com/sites/greatspeculations/2018/09/19/how-much-will-international-commerce-contribute-to-alibabas-top-line-growth/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fthumbnails%2Fblog_25%2Fpt_25_188488_o.jpg%3Ft%3D1537361043
5.0,-0.99999980000004,0.0,0.10638297645993668,Shan Li,"BEIJINGChinese internet giant Tencent Holdings Ltd. TCEHY -1.69% announced its first restructuring in six years Sunday, including creating a new division to focus on business services such as cloud computing. Tencent has lagged behind rival Alibaba Group Hold… [+2383 chars]",Wall Street Journal Tencent Targets Business Customers in Restructuring Plan Wall Street Journal The Shenzhen-based company said it will trim its business units from seven to six by consolidating most of the responsibilities of several of its content-focused …,2018-09-30T17:52:42Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Tencent Targets Business Customers in Restructuring Plan - Wall Street Journal,https://www.wsj.com/articles/tencent-targets-business-customers-in-restructuring-plan-1538329670,https://images.wsj.net/im-22233/social
0.0,0.0,0.0,0.0,,"Jack Ma, co-founder of Chinese e-tech giant Alibaba Group Holding Ltd, said on Thursday that people should make preparations for 20 years of China-U.S. trade frictions. The economic situation is not good, and that could last for a long time, Ma said at the Wo… [+401 chars]","The economic situation is not good, and that could last for a long time, Ma said at the World Economic Forum in Tianjin.",2018-09-20T09:53:10Z,"{'id': None, 'name': 'Moneycontrol.com'}",Alibaba#39;s Jack Ma says people should prepare for 20 years of China-US trade war,https://www.moneycontrol.com/news/world/alibabas-jack-ma-says-people-should-prepare-for-20-years-of-china-us-trade-war-2-2969711.html,https://static-news.moneycontrol.com/static-mcnews/2017/06/jackma-770x433.jpg
1.0,-0.9999990000010001,0.0,0.031249999023437534,Bloomberg,"(Bloomberg) -- Amazon Web Services, the cloud-computing division of Amazon.com Inc., signed new deals with customers SAP SE and Symantec Corp. worth a combined $1 billion, according to an internal memo, underscoring the company’s growing momentum in the marke… [+3262 chars]","The contracts are each worth $500 million over 5 years, the text of an Amazon email from September showed.",2018-10-10T13:06:46Z,"{'id': 'bloomberg', 'name': 'Bloomberg'}","Amazon Is Said to Get $1 Billion in Deals With SAP, Symantec",https://www.bloomberg.com/news/articles/2018-10-09/amazon-is-said-to-win-1-billion-in-cloud-deals-with-sap-symantec,https://www.itprotoday.com/sites/itprotoday.com/files/GettyImages-507239906_0.jpg
2.0,-0.99999950000025,0.0,0.0392156855055748,,"TIANJIN, China: Jack Ma, the charismatic billionaire co-founder of Chinese e-tech giant Alibaba Group Holding Ltd, said he would not look to return as the firm's executive chairman after he steps down next year even if his successor faces problems. ""I don't w… [+474 chars]","TIANJIN, China: Jack Ma, the charismatic billionaire co-founder of Chinese e-tech giant Alibaba Group Holding Ltd, said he would not look to return as the firm's executive chairman after he steps down next year even if his successor faces problems. ""I don't w…",2018-09-20T03:55:36Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Alibaba's Jack Ma rules out comeback after he steps down next year,https://www.channelnewsasia.com/news/technology/alibaba-s-jack-ma-rules-out-comeback-after-he-steps-down-next-year-10739542,http://www.channelnewsasia.com/image/8695434/16x9/991/557/1b7112db0e9c1f0955584f733dc80877/mb/technology.png
1.0,-0.9999990000010001,0.0,0.018518518175582997,SAP News,"WALLDORF, Germany / HANGZHOU, China — Alibaba Group Holding Ltd. (NYSE:BABA) and SAP SE (NYSE: SAP) today announced plans to offer SAP S/4HANA ® Cloud and SAP ® Cloud Platform on Alibaba Cloud’s infrastructure as a service (IaaS) in China to help customers tr… [+6888 chars]","WALLDORF, Germany / HANGZHOU, China — Alibaba Group Holding Ltd. (NYSE:BABA) and SAP SE (NYSE: SAP) today announced plans to offer SAP S/4HANA® Cloud and...",2018-09-19T08:46:41Z,"{'id': None, 'name': 'Sap.com'}",Alibaba and SAP Deepen Global Partnership to Accelerate Intelligent Enterprises in China,https://news.sap.com/2018/09/alibaba-and-sap-deepen-global-partnership-to-accelerate-intelligent-enterprises-in-china/,https://news.sap.com/wp-content/blogs.dir/1/files/alibaba_partner_feature.jpg
2.0,-0.33333322222225925,1.0,0.06521738988657848,香港矽谷,"HANGZHOU, China--( BUSINESS WIRE )--Alibaba Group Holding Limited (NYSE: BABA) announced today a series of smart mobility initiatives in partnership with auto brands and technology service providers. The announcement was made during The Cloud Computing Confer… [+3981 chars]","Driving innovation in smart mobility with an auto-parking solution, car-to-home AI services and an Internet car			HANGZHOU, China--(BUSINESS WIRE)--Alibaba Group Holding Limited (NYSE...",2018-09-20T07:30:00Z,"{'id': None, 'name': 'Hksilicon.com'}",Alibaba Announces Smart Mobility Initiatives with Partners,https://www.hksilicon.com/articles/1673882,https://cdn.api.hksilicon.com/thumb/article/1673882/5?0
